Sensor Name: ttx_with_104
Initial Resistance: 90 ohms
Start Time: 2024-11-07 20:15:43
Time (s), Voltage (V)
118.27, 0.2590
118.37, 0.2542
118.48, 0.2444
118.57, 0.2444
118.68, 0.2297
118.78, 0.2248
118.88, 0.2248
118.98, 0.2199
119.08, 0.2248
119.19, 0.2199
119.29, 0.2248
119.39, 0.2297
119.49, 0.2297
119.59, 0.2297
119.69, 0.2297
119.80, 0.2346
119.89, 0.2346
119.99, 0.2346
120.09, 0.2395
120.20, 0.2395
120.30, 0.2493
120.40, 0.2493
120.50, 0.2542
120.60, 0.2590
120.71, 0.2590
120.81, 0.2639
120.91, 0.2542
121.01, 0.2444
121.11, 0.2297
121.21, 0.2199
121.31, 0.2151
121.41, 0.1955
121.51, 0.1955
121.61, 0.1906
121.72, 0.1760
121.82, 0.1808
121.92, 0.1808
122.02, 0.1760
122.12, 0.1808
122.22, 0.1760
122.33, 0.1760
122.42, 0.1711
122.53, 0.1662
122.63, 0.1613
122.73, 0.1613
122.83, 0.1613
122.93, 0.1564
123.03, 0.1515
123.13, 0.1466
123.23, 0.1466
123.33, 0.1466
123.44, 0.1466
123.54, 0.1466
123.64, 0.1466
123.74, 0.1515
123.84, 0.1515
123.95, 0.1466
124.05, 0.1466
124.15, 0.1369
124.25, 0.1417
124.35, 0.1417
124.45, 0.1369
124.55, 0.1417
124.66, 0.1369
124.75, 0.1417
124.86, 0.1417
124.96, 0.1417
125.06, 0.1466
125.16, 0.1466
125.26, 0.1466
125.36, 0.1515
125.46, 0.1466
125.57, 0.1466
125.67, 0.1369
125.77, 0.1369
125.87, 0.1320
125.97, 0.1271
126.07, 0.1271
126.17, 0.1222
126.27, 0.1271
126.37, 0.1173
126.47, 0.1320
126.58, 0.1271
126.68, 0.1320
126.78, 0.1271
126.88, 0.1320
126.98, 0.1271
127.08, 0.1320
127.19, 0.1222
127.28, 0.1271
127.39, 0.1222
127.49, 0.1271
127.59, 0.1222
127.69, 0.1222
127.79, 0.1271
127.90, 0.1222
127.99, 0.1271
128.10, 0.1320
128.20, 0.1320
128.30, 0.1369
128.40, 0.1417
128.50, 0.1417
128.60, 0.1369
128.71, 0.1417
128.80, 0.1417
128.91, 0.1417
129.01, 0.1417
129.11, 0.1369
129.21, 0.1417
129.31, 0.1417
129.42, 0.1417
129.52, 0.1417
129.62, 0.1369
129.72, 0.1515
129.82, 0.1466
129.92, 0.1466
130.02, 0.1466
130.12, 0.1564
130.23, 0.1515
130.33, 0.1515
130.43, 0.1564
130.53, 0.1564
130.63, 0.1564
130.73, 0.1564
130.83, 0.1564
130.93, 0.1515
131.04, 0.1515
131.14, 0.1466
131.24, 0.1515
131.34, 0.1466
131.44, 0.1466
131.54, 0.1515
131.64, 0.1417
131.75, 0.1515
131.85, 0.1466
131.95, 0.1466
132.05, 0.1369
132.15, 0.1369
132.25, 0.1320
132.35, 0.1564
132.46, 0.2590
132.55, 0.3666
132.66, 0.4497
132.75, 0.5230
132.86, 0.5963
132.96, 0.6256
133.06, 0.6549
133.17, 0.6696
133.26, 0.6745
133.36, 0.6843
133.47, 0.6940
133.57, 0.6891
133.67, 0.6989
133.77, 0.6989
133.87, 0.7038
133.97, 0.7087
134.07, 0.7038
134.18, 0.7087
134.28, 0.7136
134.38, 0.7136
134.48, 0.7185
134.58, 0.7234
134.68, 0.7185
134.79, 0.7136
134.88, 0.7087
134.99, 0.6989
135.09, 0.6843
135.19, 0.6745
135.29, 0.6549
135.39, 0.6452
135.49, 0.6256
135.59, 0.6109
135.70, 0.6012
135.80, 0.5767
135.90, 0.5621
136.00, 0.5474
136.10, 0.5327
136.20, 0.5132
136.30, 0.4936
136.40, 0.4839
136.51, 0.4594
136.61, 0.4350
136.71, 0.4203
136.81, 0.4008
136.91, 0.3910
137.02, 0.3812
137.12, 0.3715
137.22, 0.3715
137.32, 0.3715
137.42, 0.3666
137.52, 0.3763
137.62, 0.3812
137.72, 0.3763
137.83, 0.3812
137.92, 0.3812
138.03, 0.3812
138.13, 0.3812
138.23, 0.3812
138.33, 0.3812
138.43, 0.3715
138.54, 0.3568
138.63, 0.3372
138.73, 0.3177
138.84, 0.3128
138.94, 0.2981
139.04, 0.2933
139.14, 0.2835
139.24, 0.2835
139.34, 0.2786
139.45, 0.2737
139.55, 0.2590
139.65, 0.2590
139.75, 0.2493
139.85, 0.2493
139.96, 0.2346
140.06, 0.2297
140.16, 0.2199
140.26, 0.2199
140.36, 0.2199
140.46, 0.2102
140.56, 0.2102
140.66, 0.2102
140.76, 0.2199
140.86, 0.2199
140.96, 0.2248
141.07, 0.2248
141.17, 0.2248
141.27, 0.2199
141.37, 0.2199
141.47, 0.2199
141.57, 0.2199
141.71, 0.2199
141.78, 0.2199
141.87, 0.2151
