Sensor Name: ttx_224
Initial Resistance: 89 ohms
Time (s), Voltage (V)
21.08, 2.68
21.20, 2.68
21.31, 2.68
21.43, 2.68
21.55, 2.68
21.66, 2.68
21.78, 2.68
21.90, 2.68
22.01, 2.67
22.13, 2.67
22.25, 2.68
22.36, 2.68
22.48, 2.68
22.60, 2.69
22.71, 2.68
22.83, 2.68
22.94, 2.70
23.06, 2.69
23.18, 2.69
23.29, 2.69
23.41, 2.69
23.53, 2.68
23.65, 2.69
23.76, 2.68
23.88, 2.69
23.99, 2.69
24.11, 2.70
24.23, 2.69
24.34, 2.70
24.46, 2.69
24.58, 2.70
24.69, 2.70
24.81, 2.70
24.93, 2.70
25.04, 2.70
25.16, 2.70
25.28, 2.70
25.39, 2.70
25.51, 2.69
25.63, 2.69
25.74, 2.70
25.86, 2.69
25.97, 2.69
26.09, 2.71
26.21, 2.70
26.33, 2.70
26.44, 2.71
26.56, 2.71
26.68, 2.70
26.79, 2.71
26.91, 2.70
27.03, 2.70
27.14, 2.70
27.25, 2.70
27.38, 2.70
27.49, 2.70
27.61, 2.70
27.73, 2.71
27.84, 2.70
27.97, 2.71
28.11, 2.70
28.23, 2.71
28.34, 2.71
28.46, 2.71
28.58, 2.71
28.69, 2.71
28.81, 2.71
28.92, 2.70
29.04, 2.71
29.16, 2.71
29.27, 2.71
29.39, 2.71
29.51, 2.70
29.62, 2.71
29.74, 2.72
29.85, 2.71
29.97, 2.72
30.09, 2.72
30.20, 2.72
30.32, 2.72
30.44, 2.72
30.55, 2.71
30.67, 2.71
30.79, 2.72
30.91, 2.70
31.02, 2.72
31.14, 2.71
31.25, 2.71
31.37, 2.71
31.49, 2.72
31.60, 2.72
31.72, 2.72
31.84, 2.72
31.95, 2.72
32.07, 2.72
32.19, 2.72
32.30, 2.72
32.42, 2.72
32.54, 2.72
32.65, 2.72
32.77, 2.71
32.89, 2.72
33.00, 2.71
33.12, 2.72
33.24, 2.72
33.35, 2.72
33.47, 2.73
33.59, 2.73
33.70, 2.72
33.82, 2.73
33.93, 2.73
34.05, 2.73
34.17, 2.72
34.29, 2.72
34.40, 2.72
34.52, 2.72
34.63, 2.72
34.75, 2.71
34.87, 2.73
34.98, 2.72
35.10, 2.73
35.22, 2.72
35.33, 2.73
35.45, 2.73
35.57, 2.73
35.68, 2.73
35.80, 2.73
35.92, 2.72
36.03, 2.73
36.15, 2.72
36.27, 2.72
36.38, 2.72
36.50, 2.72
36.62, 2.73
36.73, 2.72
36.85, 2.72
36.97, 2.73
37.08, 2.73
37.20, 2.73
37.31, 2.73
37.43, 2.74
37.55, 2.73
37.67, 2.73
37.78, 2.73
37.90, 2.72
38.01, 2.72
38.13, 2.73
38.25, 2.71
38.36, 2.73
38.48, 2.72
38.60, 2.73
38.73, 2.73
38.85, 2.74
38.96, 2.73
39.08, 2.74
39.20, 2.73
39.31, 2.74
39.43, 2.73
39.55, 2.73
39.66, 2.73
39.78, 2.73
39.90, 2.73
40.01, 2.73
40.13, 2.72
40.25, 2.74
40.36, 2.73
40.48, 2.72
40.60, 2.73
40.71, 2.73
40.83, 2.73
40.94, 2.74
41.06, 2.74
41.18, 2.73
41.30, 2.73
41.41, 2.73
41.53, 2.72
41.65, 2.73
41.76, 2.73
41.88, 2.73
41.99, 2.74
42.11, 2.73
42.23, 2.74
42.34, 2.73
42.46, 2.74
42.58, 2.73
42.69, 2.74
42.81, 2.74
42.93, 2.73
43.04, 2.73
43.16, 2.73
43.28, 2.73
43.39, 2.73
43.51, 2.74
43.63, 2.73
43.74, 2.74
43.86, 2.73
43.98, 2.73
44.09, 2.74
44.21, 2.74
44.32, 2.73
44.44, 2.75
44.56, 2.74
44.67, 2.73
44.79, 2.74
44.91, 2.74
45.03, 2.73
45.14, 2.73
45.26, 2.73
45.37, 2.73
45.49, 2.74
45.61, 2.73
45.72, 2.74
45.84, 2.74
45.96, 2.74
46.07, 2.75
46.19, 2.74
46.31, 2.74
46.42, 2.74
46.54, 2.74
46.66, 2.74
46.77, 2.74
46.89, 2.74
47.01, 2.74
47.12, 2.74
47.24, 2.74
47.36, 2.74
47.47, 2.74
47.59, 2.74
47.70, 2.75
47.82, 2.74
47.94, 2.74
48.05, 2.75
48.17, 2.73
48.29, 2.73
48.41, 2.74
48.52, 2.74
48.64, 2.76
48.76, 2.80
48.87, 2.81
48.99, 2.79
49.10, 2.80
49.22, 2.78
49.34, 2.80
49.45, 2.82
49.57, 2.84
49.69, 2.84
49.80, 2.85
49.92, 2.85
50.04, 2.85
50.15, 2.85
50.27, 2.84
50.39, 2.85
50.50, 2.85
50.62, 2.84
50.74, 2.85
50.85, 2.86
50.97, 2.85
51.08, 2.85
51.20, 2.87
51.32, 2.86
51.43, 2.86
51.55, 2.86
51.67, 2.86
51.79, 2.86
51.90, 2.86
52.02, 2.85
52.14, 2.84
52.25, 2.84
52.37, 2.84
52.48, 2.83
52.60, 2.85
52.72, 2.87
52.84, 2.87
52.95, 2.88
53.07, 2.88
53.18, 2.89
53.30, 2.88
53.42, 2.89
53.53, 2.88
53.65, 2.88
53.77, 2.88
53.88, 2.88
54.00, 2.88
54.12, 2.88
54.23, 2.88
54.35, 2.89
54.47, 2.88
54.58, 2.88
54.70, 2.90
54.81, 2.89
54.93, 2.89
55.05, 2.90
55.17, 2.88
55.28, 2.89
55.40, 2.91
55.51, 2.90
55.63, 2.88
55.75, 2.89
55.87, 2.88
55.98, 2.87
56.10, 2.88
56.21, 2.90
56.33, 2.90
56.45, 2.93
56.56, 2.92
56.68, 2.94
56.80, 2.93
56.91, 2.94
57.03, 2.93
57.15, 2.93
57.26, 2.92
57.38, 2.92
57.49, 2.92
57.61, 2.92
57.73, 2.92
57.85, 2.92
57.96, 2.92
58.08, 2.93
58.20, 2.93
58.31, 2.93
58.43, 2.94
58.55, 2.94
58.66, 2.93
58.78, 2.93
58.90, 2.93
59.01, 2.92
59.13, 2.93
59.24, 2.93
59.38, 2.92
59.50, 2.92
59.61, 2.93
59.73, 2.93
59.84, 2.92
59.96, 2.93
60.08, 2.92
60.19, 2.94
60.31, 2.93
60.43, 2.94
60.54, 2.93
60.66, 2.93
60.78, 2.93
60.89, 2.93
61.01, 2.93
61.13, 2.93
61.24, 2.93
61.36, 2.93
61.48, 2.93
61.59, 2.93
61.71, 2.94
61.83, 2.94
61.94, 2.94
62.06, 2.94
62.18, 2.94
62.29, 2.94
62.41, 2.94
62.52, 2.93
62.64, 2.92
62.76, 2.94
62.87, 2.93
62.99, 2.92
63.11, 2.93
63.22, 2.93
63.34, 2.92
63.46, 2.94
63.58, 2.93
63.69, 2.93
63.81, 2.94
63.92, 2.93
64.04, 2.95
64.16, 2.93
64.27, 2.94
64.39, 2.93
64.51, 2.93
64.62, 2.93
64.74, 2.93
64.86, 2.93
64.97, 2.93
65.09, 2.93
65.21, 2.94
65.32, 2.93
65.44, 2.94
65.56, 2.95
65.67, 2.94
65.79, 2.94
65.91, 2.95
66.02, 2.93
66.14, 2.93
66.25, 2.93
66.37, 2.93
66.49, 2.92
66.60, 2.93
66.72, 2.94
66.84, 2.93
66.95, 2.94
67.07, 2.94
67.19, 2.93
67.30, 2.94
67.42, 2.94
67.54, 2.95
67.65, 2.94
67.77, 2.94
67.89, 2.94
68.00, 2.93
68.12, 2.93
68.24, 2.93
68.35, 2.93
68.47, 2.93
68.59, 2.93
68.70, 2.93
68.82, 2.93
68.93, 2.93
69.05, 2.93
69.17, 2.94
69.28, 2.93
69.40, 2.94
69.52, 2.94
69.63, 2.92
69.75, 2.93
69.87, 2.92
69.98, 2.92
70.10, 2.92
70.22, 2.93
70.34, 2.92
70.45, 2.92
70.57, 2.93
70.68, 2.92
70.80, 2.93
70.92, 2.93
71.03, 2.92
71.15, 2.94
71.27, 2.92
71.38, 2.93
71.50, 2.92
71.62, 2.92
71.73, 2.92
71.85, 2.92
71.97, 2.91
72.08, 2.92
72.20, 2.92
72.31, 2.92
72.43, 2.92
72.55, 2.92
72.67, 2.92
72.78, 2.93
72.90, 2.92
73.02, 2.93
73.13, 2.92
73.26, 2.91
73.38, 2.92
73.50, 2.91
73.61, 2.91
73.73, 2.91
73.85, 2.92
73.97, 2.91
74.10, 2.91
74.21, 2.92
74.33, 2.92
74.45, 2.91
74.56, 2.92
74.68, 2.91
74.80, 2.93
74.91, 2.91
75.03, 2.92
75.15, 2.91
75.26, 2.91
75.38, 2.91
75.50, 2.91
75.61, 2.90
75.73, 2.91
75.85, 2.91
75.96, 2.91
76.08, 2.91
76.20, 2.91
76.31, 2.92
76.43, 2.91
76.55, 2.92
76.66, 2.92
76.78, 2.91
76.90, 2.91
77.01, 2.91
77.13, 2.90
77.24, 2.90
77.36, 2.91
77.48, 2.90
77.59, 2.90
77.71, 2.90
77.83, 2.90
77.94, 2.90
78.06, 2.91
78.18, 2.90
78.30, 2.90
78.44, 2.90
78.56, 2.90
78.69, 2.90
78.83, 2.89
78.95, 2.89
79.06, 2.89
79.18, 2.89
79.29, 2.89
79.41, 2.89
79.53, 2.89
79.64, 2.89
79.76, 2.89
79.87, 2.89
79.99, 2.89
80.11, 2.89
80.23, 2.90
80.34, 2.89
80.46, 2.88
80.57, 2.89
80.69, 2.87
80.81, 2.87
80.93, 2.88
81.04, 2.88
81.16, 2.87
81.28, 2.88
81.41, 2.88
81.52, 2.86
81.64, 2.85
81.76, 2.83
81.87, 2.80
81.99, 2.79
82.11, 2.76
82.22, 2.75
82.34, 2.73
82.46, 2.72
82.57, 2.70
82.69, 2.69
82.81, 2.67
82.92, 2.66
83.04, 2.65
83.15, 2.63
83.27, 2.63
83.39, 2.62
83.51, 2.61
83.62, 2.61
83.74, 2.59
83.85, 2.59
83.97, 2.57
84.09, 2.56
84.20, 2.56
84.32, 2.54
84.44, 2.53
84.56, 2.54
84.67, 2.54
84.79, 2.53
84.91, 2.54
85.02, 2.54
85.14, 2.54
85.25, 2.55
85.37, 2.55
85.49, 2.54
85.60, 2.55
85.72, 2.55
85.84, 2.55
85.95, 2.54
86.07, 2.55
86.19, 2.54
86.30, 2.55
86.42, 2.54
86.54, 2.55
86.65, 2.54
86.77, 2.54
86.88, 2.55
87.00, 2.54
87.12, 2.55
87.24, 2.55
87.35, 2.56
87.47, 2.55
87.58, 2.54
87.70, 2.55
87.82, 2.54
87.93, 2.53
88.05, 2.54
88.17, 2.53
88.28, 2.53
88.40, 2.54
88.52, 2.54
88.63, 2.53
88.75, 2.53
88.87, 2.54
88.98, 2.54
89.10, 2.54
89.22, 2.54
89.33, 2.53
89.45, 2.54
89.57, 2.53
89.68, 2.53
89.80, 2.52
89.91, 2.53
90.03, 2.52
90.15, 2.52
90.26, 2.53
90.38, 2.53
90.50, 2.53
90.62, 2.53
90.73, 2.53
90.85, 2.54
90.96, 2.53
91.08, 2.53
91.20, 2.53
91.31, 2.52
91.43, 2.52
91.55, 2.53
91.66, 2.52
91.78, 2.52
91.90, 2.52
92.01, 2.52
92.13, 2.52
92.25, 2.52
92.36, 2.53
92.48, 2.52
92.60, 2.53
92.71, 2.53
92.83, 2.52
92.95, 2.52
93.06, 2.51
93.18, 2.52
93.30, 2.51
93.41, 2.52
93.53, 2.51
93.64, 2.51
93.76, 2.51
93.88, 2.51
93.99, 2.51
94.11, 2.51
94.23, 2.52
94.35, 2.51
94.46, 2.52
94.58, 2.52
94.69, 2.51
94.81, 2.52
94.93, 2.50
95.04, 2.50
95.16, 2.50
95.28, 2.50
95.39, 2.49
95.51, 2.49
95.63, 2.50
95.74, 2.49
95.86, 2.50
95.98, 2.51
96.09, 2.50
96.21, 2.51
96.33, 2.51
96.44, 2.50
96.56, 2.50
96.68, 2.49
96.79, 2.50
96.91, 2.49
97.02, 2.50
97.14, 2.49
97.26, 2.50
97.37, 2.49
97.49, 2.50
97.61, 2.49
97.72, 2.50
97.84, 2.50
97.96, 2.50
98.07, 2.50
98.19, 2.50
98.31, 2.50
98.42, 2.50
98.54, 2.49
98.66, 2.49
98.77, 2.49
98.89, 2.48
99.01, 2.49
99.12, 2.49
99.24, 2.49
99.36, 2.48
99.47, 2.49
99.59, 2.49
99.71, 2.49
99.82, 2.49
99.94, 2.49
100.06, 2.48
100.17, 2.48
100.29, 2.48
100.41, 2.48
100.52, 2.47
100.64, 2.48
100.77, 2.47
100.89, 2.47
101.00, 2.47
101.12, 2.48
101.24, 2.47
101.35, 2.48
101.47, 2.48
101.59, 2.48
101.70, 2.48
101.82, 2.48
101.94, 2.47
102.05, 2.47
102.17, 2.48
102.29, 2.47
102.40, 2.47
102.52, 2.48
102.64, 2.47
102.75, 2.46
102.87, 2.47
102.99, 2.48
103.10, 2.47
103.22, 2.47
103.34, 2.48
103.45, 2.47
103.57, 2.48
103.68, 2.48
103.80, 2.46
103.92, 2.47
104.04, 2.46
104.15, 2.47
104.27, 2.46
104.38, 2.47
104.50, 2.46
104.62, 2.46
104.73, 2.46
104.85, 2.46
104.97, 2.46
105.08, 2.46
105.20, 2.46
105.32, 2.46
105.44, 2.46
105.55, 2.46
105.67, 2.46
105.78, 2.44
105.90, 2.45
106.02, 2.45
106.14, 2.44
106.25, 2.45
106.37, 2.44
106.48, 2.43
106.60, 2.44
106.72, 2.44
106.83, 2.44
106.95, 2.43
107.07, 2.45
107.18, 2.44
107.30, 2.44
107.42, 2.44
107.53, 2.43
107.65, 2.43
107.76, 2.42
107.88, 2.43
108.00, 2.42
108.11, 2.43
108.23, 2.42
108.35, 2.43
108.46, 2.43
108.58, 2.43
108.70, 2.43
108.81, 2.43
108.93, 2.43
109.05, 2.43
109.16, 2.43
109.28, 2.43
109.40, 2.43
109.51, 2.41
109.63, 2.42
109.75, 2.42
109.86, 2.41
109.98, 2.42
110.10, 2.42
110.21, 2.41
110.33, 2.41
110.44, 2.42
110.56, 2.42
110.68, 2.41
110.80, 2.43
110.91, 2.42
111.04, 2.42
111.16, 2.41
111.28, 2.41
111.39, 2.41
111.51, 2.40
111.63, 2.41
111.75, 2.40
111.86, 2.41
111.98, 2.41
112.09, 2.41
112.21, 2.41
112.33, 2.41
112.44, 2.41
112.56, 2.41
112.68, 2.41
112.79, 2.41
112.91, 2.40
113.03, 2.40
113.14, 2.40
113.26, 2.39
113.38, 2.40
113.49, 2.40
113.61, 2.39
113.73, 2.39
113.84, 2.41
113.96, 2.39
114.08, 2.39
114.19, 2.40
114.31, 2.41
114.43, 2.40
114.54, 2.40
114.66, 2.40
114.77, 2.39
114.89, 2.40
115.01, 2.39
115.12, 2.39
115.24, 2.39
115.36, 2.39
115.47, 2.39
115.59, 2.39
115.71, 2.39
115.82, 2.39
115.94, 2.39
116.06, 2.39
116.17, 2.39
116.29, 2.39
116.41, 2.39
116.52, 2.39
116.64, 2.39
116.76, 2.39
116.87, 2.38
116.99, 2.39
117.11, 2.38
117.22, 2.38
117.34, 2.39
117.46, 2.38
117.57, 2.38
117.69, 2.38
117.81, 2.39
117.92, 2.39
118.04, 2.38
118.15, 2.39
118.27, 2.38
118.39, 2.39
118.51, 2.38
118.62, 2.38
118.74, 2.37
118.86, 2.37
118.97, 2.37
119.09, 2.37
119.20, 2.37
119.32, 2.37
119.44, 2.37
119.55, 2.37
119.67, 2.37
119.79, 2.38
119.90, 2.38
120.02, 2.38
120.14, 2.38
120.25, 2.37
120.37, 2.37
120.49, 2.37
120.60, 2.36
120.72, 2.37
120.84, 2.37
120.95, 2.36
121.07, 2.36
121.19, 2.37
121.30, 2.36
121.42, 2.36
121.53, 2.37
121.65, 2.37
121.77, 2.36
121.88, 2.37
122.00, 2.36
122.13, 2.36
122.25, 2.35
122.37, 2.35
122.48, 2.35
122.60, 2.35
122.72, 2.35
122.83, 2.35
122.95, 2.35
123.07, 2.35
123.18, 2.35
123.30, 2.36
123.42, 2.35
123.53, 2.36
123.65, 2.35
123.77, 2.35
123.88, 2.36
124.00, 2.35
124.12, 2.34
124.23, 2.35
124.35, 2.34
124.47, 2.33
124.58, 2.34
124.70, 2.34
124.82, 2.34
124.93, 2.34
125.05, 2.34
125.17, 2.34
125.28, 2.34
125.40, 2.35
125.51, 2.34
125.63, 2.35
125.75, 2.34
125.86, 2.34
125.98, 2.34
126.10, 2.33
126.21, 2.33
126.33, 2.33
126.45, 2.33
126.56, 2.33
126.68, 2.33
126.80, 2.33
126.91, 2.34
127.03, 2.34
127.15, 2.34
127.26, 2.34
127.38, 2.33
127.50, 2.34
127.61, 2.34
127.73, 2.33
127.85, 2.33
127.96, 2.33
128.08, 2.32
128.19, 2.32
128.31, 2.33
128.43, 2.33
128.55, 2.32
128.66, 2.33
128.78, 2.33
128.90, 2.33
129.01, 2.34
129.13, 2.33
129.25, 2.33
129.36, 2.34
129.48, 2.32
129.59, 2.33
129.71, 2.32
129.83, 2.33
129.94, 2.32
130.06, 2.32
130.18, 2.32
130.29, 2.32
130.41, 2.32
130.53, 2.32
130.64, 2.32
130.76, 2.32
130.88, 2.32
130.99, 2.33
131.11, 2.32
131.23, 2.32
131.34, 2.33
131.46, 2.31
131.58, 2.31
131.69, 2.32
131.81, 2.32
131.92, 2.31
132.04, 2.31
132.16, 2.32
132.27, 2.31
132.39, 2.30
132.51, 2.32
132.63, 2.31
132.74, 2.32
132.86, 2.32
132.97, 2.31
133.09, 2.32
133.21, 2.30
133.34, 2.31
133.46, 2.30
133.57, 2.31
133.69, 2.30
133.81, 2.30
133.92, 2.30
134.04, 2.30
134.16, 2.30
134.27, 2.30
134.39, 2.30
134.51, 2.31
134.62, 2.30
134.74, 2.30
134.86, 2.31
134.97, 2.30
135.09, 2.29
135.21, 2.30
135.32, 2.29
135.44, 2.28
135.56, 2.30
135.67, 2.29
135.79, 2.29
135.90, 2.29
136.02, 2.29
136.14, 2.28
136.25, 2.29
136.37, 2.30
136.49, 2.29
136.61, 2.30
136.72, 2.29
136.84, 2.29
136.95, 2.28
137.07, 2.28
137.19, 2.28
137.30, 2.28
137.42, 2.27
137.54, 2.28
137.65, 2.28
137.77, 2.28
137.89, 2.28
138.00, 2.28
138.12, 2.28
138.24, 2.29
138.35, 2.28
138.47, 2.28
138.59, 2.28
138.70, 2.27
138.82, 2.27
138.93, 2.27
139.05, 2.27
139.17, 2.26
139.29, 2.27
139.40, 2.27
139.52, 2.27
139.63, 2.27
139.75, 2.27
139.87, 2.27
139.98, 2.28
140.10, 2.27
140.22, 2.27
140.33, 2.28
140.45, 2.26
140.57, 2.27
140.68, 2.26
140.80, 2.27
140.92, 2.26
141.03, 2.26
141.15, 2.26
141.27, 2.26
141.38, 2.26
141.50, 2.26
141.62, 2.26
141.73, 2.26
141.85, 2.26
141.96, 2.27
142.08, 2.26
142.20, 2.26
142.32, 2.26
142.43, 2.25
142.55, 2.25
142.67, 2.25
142.78, 2.25
142.90, 2.25
143.02, 2.25
143.13, 2.26
143.25, 2.26
143.37, 2.25
143.48, 2.26
143.60, 2.25
143.71, 2.26
143.83, 2.26
143.95, 2.25
144.06, 2.26
144.18, 2.24
144.30, 2.25
144.41, 2.24
144.53, 2.25
144.65, 2.24
144.76, 2.24
144.88, 2.24
145.00, 2.24
145.11, 2.25
145.23, 2.25
145.35, 2.25
145.46, 2.25
145.58, 2.24
145.69, 2.25
145.81, 2.24
145.93, 2.24
146.05, 2.24
146.16, 2.24
146.28, 2.23
146.39, 2.23
146.51, 2.24
146.63, 2.23
146.75, 2.23
146.88, 2.24
146.99, 2.24
147.11, 2.24
147.23, 2.25
147.34, 2.23
147.46, 2.24
147.58, 2.23
147.70, 2.23
147.81, 2.23
147.93, 2.22
148.04, 2.23
148.16, 2.22
148.28, 2.22
148.39, 2.22
148.51, 2.23
148.63, 2.23
148.74, 2.23
148.86, 2.23
148.98, 2.23
149.09, 2.23
149.21, 2.23
149.33, 2.23
149.44, 2.23
149.56, 2.22
149.68, 2.22
149.79, 2.22
149.91, 2.22
150.03, 2.20
150.14, 2.22
150.26, 2.22
150.37, 2.22
150.49, 2.22
150.61, 2.22
150.72, 2.22
150.84, 2.22
150.96, 2.22
151.07, 2.21
151.19, 2.21
151.31, 2.21
151.42, 2.21
151.54, 2.20
151.66, 2.21
151.77, 2.20
151.89, 2.21
152.01, 2.21
152.12, 2.20
152.24, 2.21
152.36, 2.21
152.47, 2.21
152.59, 2.21
152.71, 2.21
152.82, 2.21
152.94, 2.21
153.05, 2.20
153.17, 2.20
153.29, 2.20
153.41, 2.20
153.52, 2.20
153.64, 2.20
153.76, 2.20
153.87, 2.19
153.99, 2.20
154.10, 2.21
154.23, 2.20
154.37, 2.21
154.49, 2.21
154.60, 2.20
154.72, 2.21
154.84, 2.19
154.95, 2.20
155.07, 2.19
155.19, 2.19
155.30, 2.19
155.42, 2.19
155.54, 2.19
155.65, 2.19
155.77, 2.19
155.89, 2.19
156.00, 2.20
156.12, 2.20
156.24, 2.19
156.35, 2.19
156.47, 2.19
156.59, 2.18
156.70, 2.18
156.82, 2.19
156.94, 2.18
157.05, 2.18
157.17, 2.19
157.28, 2.19
157.40, 2.18
157.52, 2.18
157.64, 2.19
157.75, 2.19
157.87, 2.18
157.99, 2.19
158.10, 2.18
158.22, 2.18
158.33, 2.18
158.45, 2.17
158.57, 2.18
158.68, 2.17
158.80, 2.18
158.92, 2.17
159.03, 2.18
159.15, 2.17
159.27, 2.17
159.38, 2.18
159.50, 2.18
159.62, 2.18
159.73, 2.18
159.85, 2.18
159.96, 2.18
160.08, 2.17
160.20, 2.17
160.32, 2.17
160.43, 2.17
160.54, 2.16
160.67, 2.17
160.78, 2.17
160.90, 2.17
161.02, 2.17
161.13, 2.17
161.24, 2.17
161.35, 2.17
161.47, 2.17
161.58, 2.17
161.69, 2.16
161.80, 2.17
161.91, 2.16
162.03, 2.16
162.15, 2.16
162.26, 2.15
162.38, 2.16
162.50, 2.16
162.61, 2.17
162.73, 2.16
162.85, 2.17
162.96, 2.17
163.08, 2.17
163.20, 2.16
163.31, 2.17
163.43, 2.16
163.55, 2.16
163.66, 2.16
163.78, 2.16
163.89, 2.16
164.01, 2.15
164.13, 2.16
164.25, 2.16
164.36, 2.16
164.48, 2.15
164.60, 2.16
164.71, 2.16
164.83, 2.16
164.95, 2.16
165.06, 2.16
165.18, 2.16
165.29, 2.15
165.41, 2.16
165.53, 2.15
165.64, 2.15
165.76, 2.15
165.88, 2.15
165.99, 2.15
166.13, 2.15
166.24, 2.15
166.36, 2.15
166.48, 2.15
166.59, 2.15
166.71, 2.15
166.82, 2.16
166.94, 2.15
167.06, 2.15
167.18, 2.15
167.29, 2.14
167.41, 2.15
167.52, 2.14
167.64, 2.14
167.76, 2.15
167.88, 2.15
167.99, 2.14
168.11, 2.15
168.22, 2.16
168.34, 2.15
168.46, 2.14
168.57, 2.14
168.69, 2.15
168.81, 2.13
168.92, 2.14
169.04, 2.14
169.16, 2.13
169.27, 2.14
169.39, 2.13
169.51, 2.14
169.62, 2.13
169.74, 2.14
169.86, 2.13
169.97, 2.15
170.09, 2.14
170.21, 2.14
170.32, 2.14
170.44, 2.13
170.56, 2.13
170.67, 2.13
170.79, 2.13
170.91, 2.13
171.02, 2.12
171.14, 2.12
171.26, 2.13
171.37, 2.13
171.49, 2.12
171.60, 2.13
171.72, 2.14
171.84, 2.13
171.96, 2.13
172.07, 2.12
172.19, 2.13
172.30, 2.12
172.42, 2.12
172.54, 2.12
172.65, 2.11
172.77, 2.12
172.89, 2.11
173.00, 2.12
173.12, 2.11
173.24, 2.12
173.35, 2.12
173.47, 2.12
173.59, 2.12
173.70, 2.12
173.82, 2.12
173.94, 2.11
174.05, 2.11
174.17, 2.11
174.28, 2.11
174.41, 2.11
174.52, 2.10
174.64, 2.11
174.75, 2.11
174.87, 2.11
174.99, 2.11
175.10, 2.12
175.22, 2.11
175.33, 2.12
175.44, 2.12
175.55, 2.11
175.66, 2.10
175.77, 2.10
175.89, 2.10
176.00, 2.10
176.11, 2.11
176.24, 2.10
176.48, 2.10
176.66, 2.11
176.79, 2.10
176.90, 2.11
177.01, 2.10
177.12, 2.11
177.23, 2.11
177.34, 2.11
177.46, 2.10
177.57, 2.10
177.68, 2.10
177.80, 2.10
177.92, 2.10
178.03, 2.10
178.15, 2.10
178.27, 2.10
178.38, 2.10
178.50, 2.10
178.62, 2.10
178.73, 2.11
178.85, 2.10
178.96, 2.11
179.08, 2.10
179.20, 2.10
179.31, 2.09
179.43, 2.09
179.55, 2.09
179.66, 2.09
179.78, 2.09
179.90, 2.09
180.01, 2.09
180.13, 2.10
180.25, 2.10
180.36, 2.09
180.48, 2.10
180.60, 2.09
180.71, 2.10
180.83, 2.09
180.94, 2.09
181.06, 2.09
181.18, 2.09
181.30, 2.08
181.41, 2.08
181.53, 2.08
181.65, 2.08
181.76, 2.08
181.88, 2.09
