Sensor Name: ttx_224
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:40:50
Time (s), Voltage (V)
-1730482171.45, 1.24
-1730482171.33, 1.24
-1730482171.22, 1.24
-1730482171.10, 1.24
-1730482170.98, 1.24
-1730482170.86, 1.24
-1730482170.75, 1.25
-1730482170.63, 1.24
-1730482170.51, 1.25
-1730482170.40, 1.25
-1730482170.28, 1.24
-1730482170.16, 1.24
-1730482170.05, 1.24
-1730482169.93, 1.24
-1730482169.82, 1.23
-1730482169.70, 1.24
-1730482169.58, 1.23
-1730482169.46, 1.23
-1730482169.35, 1.23
-1730482169.23, 1.23
-1730482169.12, 1.24
-1730482169.00, 1.24
-1730482168.88, 1.24
-1730482168.77, 1.24
-1730482168.65, 1.24
-1730482168.53, 1.24
-1730482168.42, 1.24
-1730482168.30, 1.23
-1730482168.18, 1.23
-1730482168.07, 1.23
-1730482167.95, 1.23
-1730482167.83, 1.23
-1730482167.72, 1.23
-1730482167.60, 1.23
-1730482167.48, 1.23
-1730482167.37, 1.24
-1730482167.25, 1.24
-1730482167.13, 1.23
-1730482167.02, 1.24
-1730482166.90, 1.23
-1730482166.79, 1.23
-1730482166.67, 1.23
-1730482166.55, 1.22
-1730482166.44, 1.22
-1730482166.32, 1.22
-1730482166.20, 1.22
-1730482166.09, 1.22
-1730482165.97, 1.23
-1730482165.85, 1.23
-1730482165.74, 1.23
-1730482165.62, 1.23
-1730482165.50, 1.22
-1730482165.39, 1.23
-1730482165.27, 1.22
-1730482165.15, 1.23
-1730482165.03, 1.22
-1730482164.92, 1.22
-1730482164.80, 1.22
-1730482164.69, 1.22
-1730482164.57, 1.21
-1730482164.45, 1.22
-1730482164.34, 1.22
-1730482164.22, 1.23
-1730482164.10, 1.22
-1730482163.99, 1.23
-1730482163.87, 1.23
-1730482163.76, 1.22
-1730482163.64, 1.22
-1730482163.52, 1.22
-1730482163.41, 1.22
-1730482163.29, 1.22
-1730482163.15, 1.21
-1730482163.04, 1.22
-1730482162.92, 1.21
-1730482162.80, 1.21
-1730482162.69, 1.21
-1730482162.57, 1.22
-1730482162.45, 1.22
-1730482162.34, 1.23
-1730482162.22, 1.23
-1730482162.11, 1.22
-1730482161.99, 1.22
-1730482161.87, 1.22
-1730482161.76, 1.21
-1730482161.64, 1.21
-1730482161.52, 1.21
-1730482161.41, 1.21
-1730482161.29, 1.20
-1730482161.17, 1.21
-1730482161.06, 1.21
-1730482160.94, 1.22
-1730482160.82, 1.21
-1730482160.71, 1.22
-1730482160.59, 1.22
-1730482160.47, 1.22
-1730482160.36, 1.22
-1730482160.24, 1.21
-1730482160.12, 1.21
-1730482160.01, 1.21
-1730482159.89, 1.21
-1730482159.77, 1.21
-1730482159.66, 1.20
-1730482159.54, 1.22
-1730482159.43, 1.21
-1730482159.31, 1.20
-1730482159.19, 1.21
-1730482159.08, 1.22
-1730482158.96, 1.22
-1730482158.84, 1.22
-1730482158.73, 1.21
-1730482158.61, 1.21
-1730482158.49, 1.21
-1730482158.38, 1.20
-1730482158.26, 1.20
-1730482158.14, 1.21
-1730482158.03, 1.20
-1730482157.91, 1.21
-1730482157.79, 1.20
-1730482157.68, 1.21
-1730482157.56, 1.21
-1730482157.44, 1.22
-1730482157.33, 1.32
-1730482157.21, 1.44
-1730482157.10, 1.52
-1730482156.98, 1.56
-1730482156.86, 1.57
-1730482156.74, 1.59
-1730482156.63, 1.59
-1730482156.51, 1.60
-1730482156.39, 1.61
-1730482156.28, 1.61
-1730482156.16, 1.62
-1730482156.05, 1.63
-1730482155.93, 1.62
-1730482155.81, 1.63
-1730482155.70, 1.64
-1730482155.58, 1.64
-1730482155.46, 1.64
-1730482155.34, 1.63
-1730482155.23, 1.63
-1730482155.11, 1.63
-1730482155.00, 1.63
-1730482154.88, 1.62
-1730482154.76, 1.63
-1730482154.65, 1.63
-1730482154.53, 1.63
-1730482154.41, 1.64
-1730482154.30, 1.64
-1730482154.18, 1.64
-1730482154.06, 1.64
-1730482153.95, 1.65
-1730482153.83, 1.64
-1730482153.71, 1.64
-1730482153.60, 1.64
-1730482153.48, 1.64
-1730482153.36, 1.63
-1730482153.25, 1.63
-1730482153.13, 1.63
-1730482153.01, 1.64
-1730482152.90, 1.63
-1730482152.78, 1.63
-1730482152.66, 1.64
-1730482152.55, 1.64
-1730482152.43, 1.65
-1730482152.32, 1.65
-1730482152.20, 1.64
-1730482152.08, 1.64
-1730482151.97, 1.64
-1730482151.85, 1.64
-1730482151.73, 1.63
-1730482151.61, 1.63
-1730482151.50, 1.63
-1730482151.38, 1.63
-1730482151.27, 1.64
-1730482151.15, 1.63
-1730482151.03, 1.64
-1730482150.92, 1.64
-1730482150.80, 1.64
-1730482150.68, 1.65
-1730482150.57, 1.64
-1730482150.45, 1.64
-1730482150.33, 1.64
-1730482150.22, 1.64
-1730482150.10, 1.63
-1730482149.98, 1.63
-1730482149.87, 1.64
-1730482149.75, 1.63
-1730482149.64, 1.64
-1730482149.52, 1.64
-1730482149.40, 1.64
-1730482149.28, 1.65
-1730482149.17, 1.64
-1730482149.05, 1.64
-1730482148.93, 1.64
-1730482148.82, 1.64
-1730482148.70, 1.64
-1730482148.59, 1.64
-1730482148.47, 1.64
-1730482148.35, 1.64
-1730482148.24, 1.64
-1730482148.12, 1.64
-1730482148.00, 1.64
-1730482147.89, 1.64
-1730482147.77, 1.64
-1730482147.65, 1.64
-1730482147.54, 1.65
-1730482147.42, 1.65
-1730482147.30, 1.65
-1730482147.19, 1.64
-1730482147.07, 1.64
-1730482146.95, 1.64
-1730482146.84, 1.63
-1730482146.72, 1.64
-1730482146.61, 1.63
-1730482146.49, 1.64
-1730482146.37, 1.64
-1730482146.25, 1.64
-1730482146.14, 1.64
-1730482146.02, 1.65
-1730482145.90, 1.65
-1730482145.79, 1.66
-1730482145.67, 1.65
-1730482145.55, 1.64
-1730482145.44, 1.65
-1730482145.32, 1.64
-1730482145.20, 1.64
-1730482145.09, 1.64
-1730482144.97, 1.64
-1730482144.86, 1.64
-1730482144.74, 1.65
-1730482144.62, 1.64
-1730482144.51, 1.64
-1730482144.39, 1.65
-1730482144.27, 1.65
-1730482144.16, 1.65
-1730482144.04, 1.66
-1730482143.92, 1.65
-1730482143.81, 1.65
-1730482143.69, 1.65
-1730482143.57, 1.64
-1730482143.46, 1.64
-1730482143.34, 1.64
-1730482143.22, 1.64
-1730482143.11, 1.64
-1730482142.99, 1.64
-1730482142.87, 1.64
-1730482142.76, 1.65
-1730482142.64, 1.65
-1730482142.53, 1.65
-1730482142.41, 1.66
-1730482142.29, 1.66
-1730482142.17, 1.65
-1730482142.06, 1.65
-1730482141.94, 1.64
-1730482141.82, 1.64
-1730482141.71, 1.65
-1730482141.59, 1.64
-1730482141.48, 1.64
-1730482141.36, 1.65
-1730482141.24, 1.65
-1730482141.13, 1.65
-1730482141.01, 1.66
-1730482140.89, 1.66
-1730482140.78, 1.65
-1730482140.66, 1.65
-1730482140.54, 1.65
-1730482140.43, 1.65
-1730482140.31, 1.65
-1730482140.19, 1.65
-1730482140.08, 1.65
-1730482139.96, 1.65
-1730482139.84, 1.64
-1730482139.73, 1.65
-1730482139.61, 1.65
-1730482139.50, 1.65
-1730482139.38, 1.65
-1730482139.26, 1.66
-1730482139.14, 1.65
-1730482139.03, 1.65
-1730482138.91, 1.65
-1730482138.79, 1.65
-1730482138.68, 1.65
-1730482138.56, 1.65
-1730482138.44, 1.65
-1730482138.33, 1.64
-1730482138.21, 1.65
-1730482138.10, 1.65
-1730482137.98, 1.65
-1730482137.86, 1.65
-1730482137.75, 1.65
-1730482137.63, 1.66
-1730482137.51, 1.66
-1730482137.39, 1.66
-1730482137.28, 1.66
-1730482137.16, 1.65
-1730482137.05, 1.65
-1730482136.93, 1.65
-1730482136.81, 1.65
-1730482136.70, 1.65
-1730482136.58, 1.65
-1730482136.47, 1.65
-1730482136.35, 1.65
-1730482136.23, 1.66
-1730482136.11, 1.65
-1730482136.00, 1.66
-1730482135.88, 1.65
-1730482135.76, 1.66
-1730482135.65, 1.65
-1730482135.53, 1.65
-1730482135.41, 1.65
-1730482135.30, 1.65
-1730482135.18, 1.65
-1730482135.06, 1.65
-1730482134.95, 1.65
-1730482134.83, 1.66
-1730482134.72, 1.66
-1730482134.60, 1.65
-1730482134.48, 1.66
-1730482134.36, 1.66
-1730482134.25, 1.66
-1730482134.13, 1.67
-1730482134.02, 1.66
-1730482133.90, 1.65
-1730482133.78, 1.66
-1730482133.66, 1.65
-1730482133.55, 1.65
-1730482133.43, 1.65
-1730482133.32, 1.66
-1730482133.20, 1.65
-1730482133.08, 1.65
-1730482132.97, 1.65
-1730482132.85, 1.66
-1730482132.73, 1.66
-1730482132.62, 1.66
-1730482132.50, 1.66
-1730482132.39, 1.66
-1730482132.27, 1.66
-1730482132.15, 1.65
-1730482132.03, 1.65
-1730482131.92, 1.66
-1730482131.80, 1.65
-1730482131.69, 1.66
-1730482131.57, 1.66
-1730482131.45, 1.66
-1730482131.33, 1.66
-1730482131.22, 1.66
-1730482131.10, 1.66
-1730482130.99, 1.67
-1730482130.87, 1.66
-1730482130.75, 1.66
-1730482130.64, 1.66
-1730482130.52, 1.65
-1730482130.40, 1.66
-1730482130.28, 1.66
-1730482130.17, 1.65
-1730482130.05, 1.66
-1730482129.93, 1.66
-1730482129.82, 1.66
-1730482129.70, 1.66
-1730482129.59, 1.66
-1730482129.47, 1.66
-1730482129.35, 1.67
-1730482129.24, 1.66
-1730482129.12, 1.66
-1730482129.00, 1.66
-1730482128.89, 1.66
-1730482128.77, 1.66
-1730482128.65, 1.65
-1730482128.54, 1.65
-1730482128.42, 1.66
-1730482128.30, 1.65
-1730482128.19, 1.66
-1730482128.07, 1.66
-1730482127.96, 1.66
-1730482127.84, 1.67
-1730482127.72, 1.66
-1730482127.60, 1.67
-1730482127.49, 1.66
-1730482127.37, 1.66
-1730482127.26, 1.66
-1730482127.14, 1.66
-1730482127.02, 1.66
-1730482126.90, 1.66
-1730482126.79, 1.66
-1730482126.67, 1.65
-1730482126.56, 1.66
-1730482126.44, 1.66
-1730482126.32, 1.66
-1730482126.21, 1.67
-1730482126.09, 1.66
-1730482125.97, 1.67
-1730482125.86, 1.67
-1730482125.74, 1.66
-1730482125.62, 1.66
-1730482125.51, 1.66
-1730482125.39, 1.66
-1730482125.27, 1.65
-1730482125.16, 1.66
-1730482125.04, 1.66
-1730482124.92, 1.66
-1730482124.81, 1.66
-1730482124.69, 1.66
-1730482124.57, 1.66
-1730482124.46, 1.67
-1730482124.34, 1.67
-1730482124.23, 1.67
-1730482124.11, 1.67
-1730482123.99, 1.66
-1730482123.88, 1.67
-1730482123.76, 1.66
-1730482123.64, 1.65
-1730482123.52, 1.66
-1730482123.41, 1.66
-1730482123.29, 1.66
-1730482123.18, 1.67
-1730482123.06, 1.66
-1730482122.94, 1.66
-1730482122.83, 1.67
-1730482122.71, 1.66
-1730482122.59, 1.66
-1730482122.48, 1.66
-1730482122.36, 1.66
-1730482122.24, 1.66
-1730482122.13, 1.66
-1730482122.01, 1.65
-1730482121.90, 1.66
-1730482121.78, 1.65
-1730482121.66, 1.66
-1730482121.54, 1.66
-1730482121.43, 1.66
-1730482121.31, 1.66
-1730482121.19, 1.66
-1730482121.08, 1.66
-1730482120.96, 1.67
-1730482120.84, 1.66
-1730482120.73, 1.66
-1730482120.61, 1.66
-1730482120.50, 1.66
-1730482120.38, 1.65
-1730482120.26, 1.65
-1730482120.15, 1.66
-1730482120.03, 1.65
-1730482119.91, 1.66
-1730482119.80, 1.66
-1730482119.68, 1.65
-1730482119.56, 1.66
-1730482119.45, 1.66
-1730482119.33, 1.66
-1730482119.21, 1.66
-1730482119.10, 1.67
-1730482118.98, 1.66
-1730482118.86, 1.66
-1730482118.75, 1.66
-1730482118.63, 1.65
-1730482118.51, 1.66
-1730482118.40, 1.66
-1730482118.28, 1.66
-1730482118.16, 1.65
-1730482118.05, 1.66
-1730482117.93, 1.66
-1730482117.81, 1.66
-1730482117.70, 1.66
-1730482117.58, 1.67
-1730482117.47, 1.67
-1730482117.35, 1.67
-1730482117.23, 1.66
-1730482117.12, 1.66
-1730482117.00, 1.66
-1730482116.88, 1.66
-1730482116.77, 1.66
-1730482116.65, 1.65
-1730482116.53, 1.66
-1730482116.42, 1.66
-1730482116.30, 1.66
-1730482116.18, 1.67
-1730482116.07, 1.66
-1730482115.95, 1.66
-1730482115.83, 1.67
-1730482115.72, 1.67
-1730482115.60, 1.66
-1730482115.48, 1.66
-1730482115.37, 1.66
-1730482115.25, 1.66
-1730482115.13, 1.66
-1730482115.02, 1.66
-1730482114.90, 1.65
-1730482114.78, 1.66
-1730482114.67, 1.65
-1730482114.55, 1.66
-1730482114.44, 1.66
-1730482114.32, 1.66
-1730482114.20, 1.66
-1730482114.08, 1.67
-1730482113.97, 1.66
-1730482113.85, 1.66
-1730482113.74, 1.66
-1730482113.62, 1.66
-1730482113.50, 1.66
-1730482113.39, 1.66
-1730482113.27, 1.66
-1730482113.15, 1.66
-1730482113.04, 1.66
-1730482112.92, 1.66
-1730482112.80, 1.66
-1730482112.69, 1.67
-1730482112.57, 1.66
-1730482112.45, 1.67
-1730482112.34, 1.67
-1730482112.22, 1.66
-1730482112.10, 1.66
-1730482111.99, 1.66
-1730482111.87, 1.65
-1730482111.75, 1.66
-1730482111.64, 1.66
-1730482111.52, 1.66
-1730482111.40, 1.66
-1730482111.29, 1.66
-1730482111.17, 1.66
-1730482111.06, 1.67
-1730482110.94, 1.66
-1730482110.82, 1.67
-1730482110.71, 1.66
-1730482110.59, 1.66
-1730482110.47, 1.66
-1730482110.35, 1.67
-1730482110.24, 1.66
-1730482110.12, 1.66
-1730482110.01, 1.66
-1730482109.89, 1.66
-1730482109.77, 1.66
-1730482109.66, 1.66
-1730482109.54, 1.67
-1730482109.42, 1.66
-1730482109.31, 1.66
-1730482109.19, 1.67
-1730482109.07, 1.66
-1730482108.96, 1.67
-1730482108.84, 1.66
-1730482108.72, 1.66
-1730482108.61, 1.66
-1730482108.49, 1.66
-1730482108.37, 1.65
-1730482108.26, 1.66
-1730482108.14, 1.65
-1730482108.02, 1.66
-1730482107.91, 1.65
-1730482107.79, 1.66
-1730482107.67, 1.66
-1730482107.56, 1.67
-1730482107.44, 1.66
-1730482107.32, 1.66
-1730482107.21, 1.66
-1730482107.09, 1.66
-1730482106.97, 1.66
-1730482106.86, 1.65
-1730482106.74, 1.65
-1730482106.62, 1.66
-1730482106.51, 1.66
-1730482106.39, 1.67
-1730482106.28, 1.69
-1730482106.16, 1.98
-1730482106.04, 1.80
-1730482105.93, 1.60
-1730482105.81, 1.51
-1730482105.69, 1.54
-1730482105.58, 1.82
-1730482105.46, 1.50
-1730482105.34, 1.51
-1730482105.23, 1.56
-1730482105.11, 1.69
-1730482104.99, 1.35
-1730482104.88, 1.55
-1730482104.76, 1.53
-1730482104.64, 1.60
-1730482104.53, 1.71
-1730482104.41, 1.74
-1730482104.29, 1.82
-1730482104.18, 2.09
-1730482104.06, 1.42
-1730482103.94, 1.70
-1730482103.83, 1.53
-1730482103.71, 1.40
-1730482103.59, 1.52
-1730482103.48, 1.51
-1730482103.36, 1.73
-1730482103.24, 1.63
-1730482103.13, 1.72
-1730482103.01, 1.54
-1730482102.90, 1.65
-1730482102.78, 1.74
-1730482102.66, 1.74
-1730482102.55, 1.98
-1730482102.43, 1.69
-1730482102.31, 1.53
-1730482102.20, 1.50
-1730482102.08, 1.59
-1730482101.96, 1.53
-1730482101.84, 1.53
-1730482101.73, 1.43
-1730482101.61, 1.35
-1730482101.50, 1.59
-1730482101.38, 1.75
-1730482101.26, 1.71
-1730482101.15, 1.65
-1730482101.03, 1.76
-1730482100.92, 1.79
-1730482100.80, 1.97
-1730482100.68, 1.85
-1730482100.56, 1.89
-1730482100.45, 1.55
-1730482100.33, 1.49
-1730482100.21, 1.51
-1730482100.10, 1.62
-1730482099.98, 1.60
-1730482099.86, 1.59
-1730482099.75, 1.77
-1730482099.63, 1.72
-1730482099.51, 1.61
-1730482099.40, 1.77
-1730482099.28, 1.69
-1730482099.17, 1.74
-1730482099.05, 1.77
-1730482098.93, 1.85
-1730482098.82, 1.59
-1730482098.70, 1.61
-1730482098.58, 1.53
-1730482098.47, 1.49
-1730482098.35, 1.57
-1730482098.23, 1.79
-1730482098.12, 1.69
-1730482098.00, 1.81
-1730482097.88, 1.81
-1730482097.77, 1.73
-1730482097.65, 1.74
-1730482097.53, 1.71
-1730482097.42, 2.06
-1730482097.30, 1.74
-1730482097.19, 1.72
-1730482097.07, 1.53
-1730482096.95, 1.54
-1730482096.83, 1.51
-1730482096.72, 1.65
-1730482096.60, 1.71
-1730482096.48, 1.58
-1730482096.37, 1.49
-1730482096.25, 1.71
-1730482096.14, 1.75
-1730482096.02, 1.77
-1730482095.90, 1.73
-1730482095.79, 1.98
-1730482095.67, 1.49
-1730482095.55, 1.94
-1730482095.44, 1.38
-1730482095.32, 1.45
-1730482095.20, 1.47
-1730482095.09, 1.51
-1730482094.97, 1.52
-1730482094.85, 1.43
-1730482094.74, 1.71
-1730482094.62, 1.82
-1730482094.50, 1.74
-1730482094.39, 1.73
-1730482094.27, 1.77
-1730482094.15, 1.96
-1730482094.04, 1.48
-1730482093.92, 1.59
-1730482093.80, 1.64
-1730482093.69, 1.58
-1730482093.57, 1.51
-1730482093.45, 1.50
-1730482093.34, 1.40
-1730482093.22, 1.30
-1730482093.10, 1.83
-1730482092.99, 1.67
-1730482092.87, 1.73
-1730482092.76, 1.73
-1730482092.64, 1.75
-1730482092.52, 1.89
-1730482092.40, 1.96
-1730482092.29, 1.84
-1730482092.17, 1.55
-1730482092.06, 1.43
-1730482091.94, 1.49
-1730482091.82, 1.53
-1730482091.71, 1.41
-1730482091.59, 1.52
-1730482091.47, 1.53
-1730482091.36, 1.66
-1730482091.24, 1.62
-1730482091.12, 1.69
-1730482091.01, 1.76
-1730482090.89, 1.89
-1730482090.78, 1.92
-1730482090.66, 1.57
-1730482090.54, 1.70
-1730482090.42, 1.46
-1730482090.31, 1.52
-1730482090.19, 1.52
-1730482090.07, 1.51
-1730482089.96, 1.59
-1730482089.84, 1.65
-1730482089.72, 1.70
-1730482089.61, 1.53
-1730482089.49, 1.70
-1730482089.38, 1.76
-1730482089.26, 1.71
-1730482089.14, 1.95
-1730482089.03, 1.96
-1730482088.91, 1.67
-1730482088.79, 1.55
-1730482088.68, 1.43
-1730482088.56, 1.54
-1730482088.44, 1.46
-1730482088.32, 1.65
-1730482088.21, 1.60
-1730482088.09, 1.51
-1730482087.98, 1.56
-1730482087.86, 1.86
-1730482087.74, 1.72
-1730482087.63, 1.73
-1730482087.52, 1.77
-1730482087.41, 1.71
-1730482087.30, 1.91
-1730482087.19, 1.71
-1730482087.08, 1.43
-1730482086.97, 1.58
-1730482086.81, 1.47
