Sensor Name: ttxN_test3
Initial Resistance: 90mOhm ohms
Start Time: 2024-11-07 20:23:32
Time (s), Voltage (V)
24.46, 0.1857
24.57, 0.2004
24.67, 0.2053
24.77, 0.2151
24.87, 0.2102
24.97, 0.2053
25.07, 0.1955
25.18, 0.1906
25.28, 0.1808
25.38, 0.1760
25.48, 0.1711
25.58, 0.1662
25.69, 0.1662
25.78, 0.1662
25.88, 0.1711
25.98, 0.1808
26.09, 0.1906
26.19, 0.2004
26.29, 0.2004
26.39, 0.2102
26.49, 0.2004
26.59, 0.2053
26.69, 0.1906
26.80, 0.1857
26.90, 0.1808
27.01, 0.1760
27.10, 0.1662
27.20, 0.1662
27.30, 0.1662
27.41, 0.1711
27.51, 0.1711
27.61, 0.1808
27.71, 0.1955
27.81, 0.2004
27.91, 0.2053
28.01, 0.2102
28.12, 0.2053
28.22, 0.2004
28.32, 0.2053
28.42, 0.2102
28.52, 0.2151
28.62, 0.2151
28.72, 0.2199
28.82, 0.2248
28.93, 0.2248
29.03, 0.2248
29.12, 0.2297
29.23, 0.2346
29.33, 0.2444
29.43, 0.2493
29.53, 0.2493
29.63, 0.2542
29.73, 0.2493
29.84, 0.2493
29.93, 0.2444
30.04, 0.2395
30.14, 0.2346
30.24, 0.2297
30.35, 0.2053
30.44, 0.2004
30.55, 0.1857
30.64, 0.1808
30.75, 0.1760
30.85, 0.1711
30.95, 0.1760
31.05, 0.1711
31.15, 0.1711
31.26, 0.1662
31.36, 0.1613
31.46, 0.1662
31.56, 0.1564
31.66, 0.1613
31.76, 0.1662
31.86, 0.1564
31.97, 0.1662
32.06, 0.1662
32.17, 0.1613
32.26, 0.1662
32.37, 0.1711
32.47, 0.1711
32.57, 0.1760
32.67, 0.1808
32.78, 0.1857
32.88, 0.1857
32.98, 0.1906
33.08, 0.1906
33.18, 0.1808
33.28, 0.1808
33.38, 0.1760
33.48, 0.1711
33.59, 0.1613
33.68, 0.1613
33.78, 0.1613
33.89, 0.1613
33.99, 0.1613
34.09, 0.1613
34.19, 0.1662
34.29, 0.1711
34.40, 0.1760
34.50, 0.1760
34.60, 0.1760
34.70, 0.1808
34.80, 0.1711
34.90, 0.1760
35.00, 0.1760
35.11, 0.1760
35.20, 0.1760
35.31, 0.1760
35.41, 0.1808
35.51, 0.1857
35.61, 0.1857
35.72, 0.1906
35.81, 0.1906
35.91, 0.1906
36.01, 0.1955
36.12, 0.1906
36.22, 0.1955
36.32, 0.1906
36.42, 0.1955
36.52, 0.1955
36.63, 0.1955
36.72, 0.1906
36.82, 0.1906
36.93, 0.1857
37.03, 0.1955
37.13, 0.1955
37.23, 0.1906
37.33, 0.1955
37.43, 0.1955
37.53, 0.1955
37.64, 0.2004
37.73, 0.1857
37.84, 0.1760
37.94, 0.1711
38.04, 0.1662
38.14, 0.1613
38.25, 0.1564
38.35, 0.1564
38.45, 0.1564
38.55, 0.1515
38.65, 0.1515
38.75, 0.1515
38.86, 0.1466
38.95, 0.1515
39.05, 0.1564
39.16, 0.1515
39.25, 0.1564
39.36, 0.1564
39.46, 0.1515
39.56, 0.1466
39.66, 0.1466
39.76, 0.1466
39.86, 0.1515
39.96, 0.1466
40.06, 0.1466
40.17, 0.1613
40.27, 0.1613
40.37, 0.1662
40.47, 0.1662
40.57, 0.1711
40.67, 0.1662
40.78, 0.1711
40.88, 0.1662
40.98, 0.1662
41.08, 0.1613
41.18, 0.1564
41.28, 0.1613
41.38, 0.1613
41.49, 0.1564
41.59, 0.1515
41.68, 0.1564
41.79, 0.1613
41.89, 0.1711
41.99, 0.1760
42.09, 0.1760
42.19, 0.1808
42.29, 0.1906
42.40, 0.1906
42.49, 0.1906
42.60, 0.2102
42.70, 0.2395
42.80, 0.2933
42.90, 0.3519
43.00, 0.4057
43.11, 0.4594
43.21, 0.5132
43.31, 0.5523
43.41, 0.6061
43.51, 0.6549
43.61, 0.7234
43.71, 0.7625
43.81, 0.8211
43.92, 0.8602
44.02, 0.8847
44.12, 0.9042
44.22, 0.9238
44.33, 0.9335
44.42, 0.9482
44.52, 0.9482
44.63, 0.9433
44.73, 0.9384
44.83, 0.9384
44.93, 0.9384
45.03, 0.9335
45.13, 0.9433
45.23, 0.9433
45.34, 0.9482
45.44, 0.9482
45.54, 0.9580
45.64, 0.9824
45.74, 0.9824
45.84, 0.9677
45.95, 0.9629
46.04, 0.9580
46.14, 0.9580
46.25, 0.9629
46.35, 0.9580
46.45, 0.9580
46.55, 0.9531
46.65, 0.9580
46.75, 0.9531
46.86, 0.9580
46.95, 0.9531
47.06, 0.9531
47.16, 0.9531
47.26, 0.9384
47.36, 0.9384
47.46, 0.9335
47.57, 0.9189
47.67, 0.9140
47.77, 0.9042
47.87, 0.8993
47.97, 0.8944
48.07, 0.8798
48.17, 0.8749
48.27, 0.8700
48.37, 0.8602
48.48, 0.8504
48.58, 0.8456
48.68, 0.8358
48.78, 0.8700
48.88, 0.8895
48.98, 0.8895
49.08, 0.8944
49.19, 0.8895
49.29, 0.8944
49.39, 0.8944
49.49, 0.8993
49.59, 0.8895
49.70, 0.8895
49.79, 0.8847
49.90, 0.8749
49.99, 0.8651
50.10, 0.8602
50.20, 0.8456
50.30, 0.8309
50.40, 0.8113
50.50, 0.7918
50.60, 0.7722
50.71, 0.7576
50.81, 0.7136
50.91, 0.6843
51.01, 0.6745
51.11, 0.6452
51.21, 0.6158
51.32, 0.5914
51.42, 0.6158
51.52, 0.6305
51.62, 0.6452
51.72, 0.6256
51.82, 0.6061
51.92, 0.5914
52.02, 0.5767
52.12, 0.5718
52.23, 0.5621
52.33, 0.5621
52.43, 0.5474
52.53, 0.5523
52.63, 0.5474
52.73, 0.5523
52.83, 0.5474
52.93, 0.5523
53.04, 0.5474
53.14, 0.5523
53.24, 0.5474
53.34, 0.5474
53.44, 0.5474
53.54, 0.5425
53.65, 0.5376
53.75, 0.5279
53.85, 0.5132
53.95, 0.5034
54.05, 0.4936
54.15, 0.4790
54.26, 0.4741
54.36, 0.4643
54.46, 0.4594
54.56, 0.4497
54.66, 0.4448
54.76, 0.4301
54.86, 0.4252
54.96, 0.4203
55.07, 0.4106
55.17, 0.4008
55.27, 0.3910
55.37, 0.3861
55.47, 0.3763
55.57, 0.3666
55.68, 0.3617
55.77, 0.3568
55.88, 0.3519
55.97, 0.3421
56.08, 0.3421
56.18, 0.3372
56.28, 0.3324
56.38, 0.3275
56.49, 0.3226
56.59, 0.3177
56.68, 0.3226
56.80, 0.3128
56.89, 0.3128
56.99, 0.3128
57.09, 0.3079
57.19, 0.3079
57.29, 0.3079
57.39, 0.2981
57.50, 0.2933
57.59, 0.2884
57.70, 0.2835
57.80, 0.2884
57.91, 0.2786
58.00, 0.2786
58.10, 0.2737
58.20, 0.2688
58.31, 0.2639
58.41, 0.2639
58.51, 0.2590
58.61, 0.2590
58.71, 0.2493
58.81, 0.2444
58.91, 0.2542
59.01, 0.2444
59.12, 0.2444
59.22, 0.2444
59.32, 0.2493
59.42, 0.2444
59.53, 0.2493
59.63, 0.2395
59.73, 0.2493
59.82, 0.2395
59.93, 0.2395
60.03, 0.2346
60.13, 0.2297
60.23, 0.2297
60.33, 0.2297
60.44, 0.2248
60.53, 0.2248
60.64, 0.2199
60.74, 0.2199
60.84, 0.2151
60.94, 0.2199
61.05, 0.2199
61.14, 0.2151
61.24, 0.2151
61.35, 0.2151
61.44, 0.2151
61.55, 0.2151
61.67, 0.2151
61.75, 0.2102
61.85, 0.2102
61.95, 0.2102
62.06, 0.2053
62.16, 0.2053
62.26, 0.2004
62.36, 0.2053
62.47, 0.2053
62.56, 0.2053
62.67, 0.2053
62.77, 0.2053
62.87, 0.2053
62.97, 0.2053
63.06, 0.1955
63.17, 0.2004
63.27, 0.2004
63.37, 0.1955
63.47, 0.1955
63.58, 0.2004
63.67, 0.1955
63.78, 0.1955
63.88, 0.1955
63.98, 0.2004
64.08, 0.2004
64.19, 0.1955
64.28, 0.2004
64.38, 0.1955
64.49, 0.1955
64.59, 0.1955
64.69, 0.1955
64.79, 0.1955
64.89, 0.1955
64.99, 0.1955
65.10, 0.1955
65.20, 0.1955
65.30, 0.1955
65.40, 0.1857
65.50, 0.1906
65.60, 0.1955
65.70, 0.1906
65.80, 0.1955
65.91, 0.1955
66.00, 0.1955
66.11, 0.1955
66.20, 0.1906
66.31, 0.1955
66.41, 0.2248
66.51, 0.2395
66.62, 0.2590
66.72, 0.2493
66.82, 0.2346
66.92, 0.2346
67.02, 0.2444
67.12, 0.2590
67.22, 0.2542
67.32, 0.2493
67.42, 0.2444
67.52, 0.2590
67.62, 0.2590
67.72, 0.2639
67.83, 0.2688
67.93, 0.2639
68.03, 0.2590
68.13, 0.2542
68.23, 0.2542
68.33, 0.2688
68.43, 0.2688
68.54, 0.2835
68.64, 0.2786
68.74, 0.2884
68.84, 0.2981
68.94, 0.3079
69.05, 0.3177
69.15, 0.3275
69.24, 0.3226
69.34, 0.3372
69.45, 0.3226
69.55, 0.3030
69.65, 0.2835
69.75, 0.2590
69.85, 0.2444
69.95, 0.2346
70.06, 0.2199
70.16, 0.2199
70.26, 0.2151
70.36, 0.2151
70.46, 0.2151
70.56, 0.2297
70.67, 0.2933
70.77, 0.3715
70.86, 0.4545
70.97, 0.5572
71.07, 0.7625
71.17, 0.8993
71.27, 0.9971
71.37, 1.0704
71.48, 1.1193
71.58, 1.1632
71.68, 1.2072
71.78, 1.2561
71.88, 1.3050
71.98, 1.3490
72.08, 1.3832
72.19, 1.4076
72.29, 1.4174
72.39, 1.4125
72.49, 1.4223
72.59, 1.3881
72.69, 1.3734
72.79, 1.3685
72.90, 1.3587
72.99, 1.3539
73.09, 1.3539
73.20, 1.3490
73.30, 1.3490
73.40, 1.3539
73.50, 1.3587
73.60, 1.3636
73.70, 1.3636
73.80, 1.3587
73.91, 1.3636
74.01, 1.3636
74.11, 1.3587
74.21, 1.3539
74.31, 1.3539
74.41, 1.3392
74.51, 1.3392
74.61, 1.3245
74.72, 1.3245
74.82, 1.3099
74.92, 1.3099
75.02, 1.2952
75.12, 1.2952
75.22, 1.2854
75.33, 1.2805
75.43, 1.2708
75.52, 1.2610
75.63, 1.2512
75.73, 1.2366
75.83, 1.2268
75.93, 1.2268
76.04, 1.2170
76.14, 1.2170
76.24, 1.2170
76.34, 1.2170
76.44, 1.2219
76.54, 1.2219
76.64, 1.2268
76.74, 1.2268
76.85, 1.2317
76.95, 1.2317
77.05, 1.2268
77.15, 1.2219
77.25, 1.2072
77.35, 1.1877
77.45, 1.1730
77.55, 1.1535
77.66, 1.1486
77.76, 1.1339
77.86, 1.1339
77.96, 1.1241
78.06, 1.1241
78.16, 1.1193
78.27, 1.1290
78.37, 1.1290
78.47, 1.1290
78.57, 1.1241
78.67, 1.1095
78.77, 1.0997
78.87, 1.0753
78.97, 1.0655
79.08, 1.0508
79.18, 1.0313
79.28, 1.0117
79.38, 0.9922
79.49, 0.9824
79.58, 0.9677
79.68, 0.9482
79.79, 0.9384
79.89, 0.9238
79.99, 0.9091
80.09, 0.8944
80.19, 0.8798
80.29, 0.8700
80.39, 0.8504
80.50, 0.8358
80.60, 0.8309
80.70, 0.8162
80.80, 0.8211
80.90, 0.8113
81.00, 0.8162
81.10, 0.8162
81.20, 0.8162
81.31, 0.8211
81.40, 0.8211
81.50, 0.8260
81.61, 0.8260
81.71, 0.8113
81.81, 0.8016
81.92, 0.7869
82.01, 0.7771
82.12, 0.7674
82.22, 0.7478
82.32, 0.7331
82.42, 0.7185
82.52, 0.7087
82.62, 0.6989
82.72, 0.6843
82.83, 0.6794
82.93, 0.6647
83.03, 0.6598
83.13, 0.6452
83.23, 0.6354
83.33, 0.6256
83.43, 0.6158
83.53, 0.6109
83.63, 0.6012
83.74, 0.6012
83.84, 0.5963
83.94, 0.6012
84.04, 0.5963
84.14, 0.6012
84.25, 0.6061
84.34, 0.6012
84.45, 0.6061
84.55, 0.6109
84.65, 0.6109
84.75, 0.6109
84.85, 0.6061
84.96, 0.6109
85.06, 0.6012
85.15, 0.5865
85.26, 0.5767
85.36, 0.5670
85.46, 0.5621
85.56, 0.5474
85.66, 0.5376
85.76, 0.5327
85.87, 0.5230
85.97, 0.5181
86.07, 0.5034
86.17, 0.4985
86.27, 0.4888
86.37, 0.4839
86.48, 0.4741
86.58, 0.4643
86.68, 0.4545
86.78, 0.4399
86.88, 0.4350
86.98, 0.4301
87.08, 0.4252
87.19, 0.4203
87.29, 0.4203
87.39, 0.4154
87.49, 0.4154
87.59, 0.4203
87.69, 0.4203
87.79, 0.4203
87.89, 0.4203
87.99, 0.4252
88.10, 0.4154
88.19, 0.4106
88.30, 0.4106
88.40, 0.3959
88.50, 0.3861
88.61, 0.3812
88.70, 0.3763
88.80, 0.3715
88.91, 0.3568
89.01, 0.3519
89.12, 0.3470
89.21, 0.3421
89.31, 0.3372
89.41, 0.3324
89.52, 0.3275
89.62, 0.3275
89.72, 0.3177
89.82, 0.3177
89.92, 0.3128
90.02, 0.3030
90.12, 0.3030
90.22, 0.3030
90.32, 0.2981
90.43, 0.2981
90.53, 0.3030
90.63, 0.3030
90.73, 0.3030
90.83, 0.3079
90.93, 0.3030
91.03, 0.3030
91.13, 0.3079
91.24, 0.3030
91.34, 0.2981
91.44, 0.2981
91.54, 0.2933
91.64, 0.2884
91.74, 0.2835
91.84, 0.2786
91.95, 0.2737
92.05, 0.2688
92.14, 0.2688
92.25, 0.2688
92.35, 0.2590
92.45, 0.2590
92.55, 0.2639
92.65, 0.2590
92.75, 0.2590
92.86, 0.2542
92.95, 0.2542
93.06, 0.2590
93.16, 0.2590
93.26, 0.2542
93.36, 0.2493
93.46, 0.2493
93.57, 0.2542
93.66, 0.2542
93.77, 0.2542
93.87, 0.2542
93.97, 0.2542
94.07, 0.2542
94.17, 0.2542
94.27, 0.2590
94.37, 0.2542
94.48, 0.2542
94.58, 0.2542
94.68, 0.2444
94.78, 0.2444
94.88, 0.2444
94.99, 0.2395
95.08, 0.2395
95.19, 0.2395
95.28, 0.2346
95.39, 0.2297
95.49, 0.2297
95.59, 0.2297
95.69, 0.2248
95.79, 0.2346
95.90, 0.2346
96.00, 0.2395
96.10, 0.2346
96.20, 0.2346
96.30, 0.2346
96.40, 0.2297
96.50, 0.2248
96.61, 0.2297
96.70, 0.2248
96.81, 0.2297
96.91, 0.2297
97.01, 0.2199
97.11, 0.2248
97.21, 0.2199
97.32, 0.2248
97.42, 0.2199
97.52, 0.2248
97.62, 0.2248
97.72, 0.2297
97.82, 0.2248
97.92, 0.2248
98.02, 0.2248
98.12, 0.2199
98.22, 0.2199
98.33, 0.2199
98.43, 0.2151
98.53, 0.2151
98.64, 0.2151
98.73, 0.2151
98.83, 0.2102
98.94, 0.2102
99.04, 0.2151
99.14, 0.2151
99.24, 0.2199
99.34, 0.2151
99.44, 0.2151
99.54, 0.2102
99.64, 0.2102
99.75, 0.2102
99.85, 0.2151
99.95, 0.2102
100.05, 0.2151
100.15, 0.2102
100.25, 0.2053
100.35, 0.2102
100.45, 0.2053
100.56, 0.2102
100.66, 0.2102
100.76, 0.2102
100.86, 0.2151
100.96, 0.2102
101.06, 0.2102
101.17, 0.2102
101.26, 0.2151
101.37, 0.2102
101.47, 0.2102
101.57, 0.2053
101.67, 0.2151
101.77, 0.2346
101.87, 0.2542
101.97, 0.2786
102.07, 0.2981
102.18, 0.3079
102.28, 0.3226
102.38, 0.3324
102.48, 0.3470
102.58, 0.3519
102.68, 0.3568
102.78, 0.3470
102.89, 0.3470
102.98, 0.3177
103.09, 0.2884
103.19, 0.2737
103.29, 0.2590
103.39, 0.2542
103.49, 0.2444
103.59, 0.2395
103.70, 0.2248
103.80, 0.2297
103.90, 0.2248
104.00, 0.2248
104.10, 0.2199
104.20, 0.2199
104.31, 0.2199
104.41, 0.2151
104.50, 0.2199
104.61, 0.2151
104.71, 0.2151
104.81, 0.2199
104.91, 0.2395
105.02, 0.2688
105.11, 0.2786
105.22, 0.2688
105.32, 0.2639
105.41, 0.2542
105.52, 0.2590
105.62, 0.2590
105.72, 0.2688
105.82, 0.2786
105.92, 0.2835
106.03, 0.2835
106.12, 0.2835
106.23, 0.2786
106.33, 0.2688
106.43, 0.2590
106.53, 0.2444
106.63, 0.2444
106.73, 0.2395
106.83, 0.2395
106.94, 0.2590
107.04, 0.3324
107.16, 0.4301
107.24, 0.5327
107.34, 0.6207
107.44, 0.6989
107.54, 0.7869
107.65, 0.8602
107.74, 0.9189
107.85, 0.9873
107.95, 1.0753
108.05, 1.1632
108.15, 1.2317
108.25, 1.2757
108.35, 1.2854
108.46, 1.2903
108.56, 1.2805
108.66, 1.3001
108.76, 1.3196
108.86, 1.3245
108.96, 1.3245
109.06, 1.3343
109.16, 1.3392
109.26, 1.3196
109.37, 1.3148
109.47, 1.3099
109.57, 1.3050
109.67, 1.3001
109.77, 1.3001
109.87, 1.2952
109.97, 1.2952
110.08, 1.2903
110.18, 1.2854
110.28, 1.2757
110.38, 1.2610
110.48, 1.2610
110.58, 1.2414
110.69, 1.2317
110.79, 1.2268
110.89, 1.2121
110.99, 1.1975
111.09, 1.1828
111.19, 1.1779
111.29, 1.1632
111.40, 1.1584
111.50, 1.1437
111.60, 1.1339
111.70, 1.1193
111.80, 1.1095
111.90, 1.0948
112.00, 1.0948
112.10, 1.1095
112.21, 1.1095
112.31, 1.1095
112.41, 1.1046
112.51, 1.1046
112.61, 1.0997
112.71, 1.0948
112.81, 1.0899
112.92, 1.0850
113.02, 1.0802
113.12, 1.0704
113.22, 1.0459
113.32, 1.0362
113.42, 1.0166
113.52, 1.0068
113.62, 1.0020
113.73, 0.9726
113.83, 0.9629
113.93, 0.9482
114.03, 0.9286
114.13, 0.9189
114.24, 0.9042
114.33, 0.8847
114.43, 0.8602
114.54, 0.8456
114.64, 0.8358
114.74, 0.8162
114.84, 0.8016
114.94, 0.7967
115.05, 0.7869
115.14, 0.7820
115.25, 0.7771
115.35, 0.7771
115.45, 0.7722
115.55, 0.7722
115.65, 0.7674
115.75, 0.7674
115.85, 0.7674
115.96, 0.7625
116.06, 0.7576
116.16, 0.7429
116.26, 0.7331
116.36, 0.7136
116.47, 0.6989
116.57, 0.6794
116.66, 0.6647
116.77, 0.6500
116.87, 0.6305
116.97, 0.6158
117.07, 0.6061
117.17, 0.5865
117.28, 0.5670
117.37, 0.5572
117.47, 0.5425
117.58, 0.5327
117.68, 0.5279
117.78, 0.5132
117.88, 0.5034
117.98, 0.4985
118.08, 0.4839
118.19, 0.4839
118.29, 0.4741
118.39, 0.4790
118.49, 0.4741
118.59, 0.4790
118.69, 0.4741
118.79, 0.4692
118.90, 0.4692
119.00, 0.4643
119.10, 0.4643
119.20, 0.4594
119.30, 0.4594
119.40, 0.4497
119.50, 0.4448
119.60, 0.4350
119.71, 0.4301
119.81, 0.4154
119.91, 0.4106
120.01, 0.4057
120.11, 0.3959
120.21, 0.3910
120.31, 0.3812
120.41, 0.3715
120.52, 0.3715
120.62, 0.3617
120.72, 0.3568
120.82, 0.3519
120.93, 0.3519
121.02, 0.3470
121.12, 0.3470
121.23, 0.3470
121.33, 0.3421
121.43, 0.3470
121.53, 0.3470
121.63, 0.3470
121.73, 0.3470
121.84, 0.3470
121.93, 0.3421
122.04, 0.3372
122.14, 0.3372
122.24, 0.3275
122.34, 0.3275
122.44, 0.3226
122.54, 0.3226
122.64, 0.3128
122.74, 0.3128
122.84, 0.3079
122.95, 0.3079
123.05, 0.3030
123.15, 0.2981
123.25, 0.3030
123.35, 0.2933
123.45, 0.2884
123.56, 0.2884
123.66, 0.2884
123.76, 0.2835
123.86, 0.2737
123.96, 0.2737
124.06, 0.2737
124.16, 0.2688
124.26, 0.2688
124.36, 0.2688
124.47, 0.2639
124.57, 0.2639
124.67, 0.2639
124.77, 0.2688
124.87, 0.2639
124.97, 0.2688
125.08, 0.2639
125.19, 0.2737
125.28, 0.2639
125.38, 0.2639
125.48, 0.2639
125.58, 0.2639
125.68, 0.2639
125.78, 0.2542
125.89, 0.2493
125.99, 0.2542
126.09, 0.2542
126.19, 0.2542
126.29, 0.2493
126.39, 0.2542
126.49, 0.2493
126.59, 0.2444
126.69, 0.2444
126.79, 0.2395
126.89, 0.2395
127.00, 0.2346
127.10, 0.2346
127.20, 0.2346
127.31, 0.2346
127.40, 0.2297
127.51, 0.2346
127.61, 0.2346
127.71, 0.2346
127.81, 0.2395
127.91, 0.2395
128.01, 0.2346
128.11, 0.2395
128.21, 0.2346
128.31, 0.2395
128.41, 0.2346
128.52, 0.2346
128.62, 0.2248
128.72, 0.2297
128.82, 0.2297
128.92, 0.2297
129.03, 0.2248
129.12, 0.2248
129.23, 0.2248
129.33, 0.2248
129.43, 0.2248
129.53, 0.2297
129.63, 0.2346
129.73, 0.2248
129.83, 0.2297
129.94, 0.2248
130.04, 0.2297
130.14, 0.2297
130.24, 0.2248
130.34, 0.2248
130.44, 0.2248
130.54, 0.2297
130.64, 0.2248
130.75, 0.2248
130.85, 0.2248
130.95, 0.2297
131.05, 0.2199
131.16, 0.2248
131.25, 0.2248
131.36, 0.2248
131.46, 0.2248
131.56, 0.2248
131.66, 0.2248
131.76, 0.2151
131.86, 0.2395
131.96, 0.2590
132.07, 0.2688
132.16, 0.2737
132.27, 0.2933
132.37, 0.3030
132.47, 0.2981
132.57, 0.2884
132.67, 0.2884
132.77, 0.2981
132.88, 0.3030
132.98, 0.3128
133.08, 0.3275
133.18, 0.3324
133.28, 0.3372
133.38, 0.3372
133.48, 0.3372
133.59, 0.3421
133.69, 0.3470
133.78, 0.3519
133.89, 0.3568
133.99, 0.3666
134.09, 0.3715
134.19, 0.3861
134.48, 0.3910
134.49, 0.4106
