Sensor Name: ttx_without_104
Initial Resistance: 60m ohms
Start Time: 2024-11-07 20:12:44
Time (s), Voltage (V)
16.06, 0.1466
16.15, 0.1515
16.26, 0.1515
16.35, 0.1515
16.46, 0.1613
16.56, 0.1662
16.66, 0.1711
16.77, 0.1662
16.87, 0.1662
16.96, 0.1613
17.07, 0.1662
17.17, 0.1613
17.27, 0.1515
17.37, 0.1515
17.48, 0.1515
17.57, 0.1515
17.67, 0.1564
17.78, 0.1564
17.87, 0.1564
17.97, 0.1613
18.08, 0.1711
18.18, 0.1711
18.29, 0.1662
18.38, 0.1711
18.49, 0.1662
18.58, 0.1613
18.69, 0.1613
18.79, 0.1564
18.89, 0.1564
18.99, 0.1564
19.09, 0.1564
19.20, 0.1613
19.29, 0.1613
19.40, 0.1662
19.50, 0.1662
19.60, 0.1711
19.70, 0.1711
19.80, 0.1760
19.90, 0.1760
20.00, 0.1662
20.11, 0.1613
20.20, 0.1613
20.31, 0.1564
20.41, 0.1564
20.51, 0.1515
20.62, 0.1564
20.71, 0.1564
20.81, 0.1662
20.92, 0.1662
21.02, 0.1711
21.12, 0.1711
21.22, 0.1760
21.32, 0.1760
21.43, 0.1711
21.52, 0.1662
21.63, 0.1564
21.73, 0.1564
21.83, 0.1564
21.93, 0.1564
22.03, 0.1564
22.13, 0.1564
22.23, 0.1613
22.33, 0.1613
22.44, 0.1711
22.53, 0.1760
22.64, 0.1760
22.74, 0.1760
22.84, 0.1760
22.94, 0.1711
23.05, 0.1613
23.15, 0.1564
23.25, 0.1564
23.35, 0.1564
23.45, 0.1564
23.55, 0.1613
23.65, 0.1613
23.76, 0.1662
23.85, 0.1662
23.95, 0.1711
24.06, 0.1760
24.16, 0.1808
24.26, 0.1760
24.36, 0.1711
24.46, 0.1662
24.56, 0.1662
24.66, 0.1613
24.76, 0.1564
24.87, 0.1613
24.97, 0.1613
25.07, 0.1662
25.17, 0.1662
25.27, 0.1711
25.37, 0.1760
25.47, 0.1808
25.57, 0.1808
25.67, 0.1808
25.77, 0.1808
25.88, 0.1711
25.98, 0.1662
26.08, 0.1711
26.19, 0.1613
26.28, 0.1613
26.38, 0.1662
26.49, 0.1662
26.59, 0.1662
26.69, 0.1711
26.79, 0.1711
26.89, 0.1760
26.99, 0.1808
27.09, 0.1808
27.19, 0.1808
27.29, 0.1808
27.40, 0.1760
27.50, 0.1711
27.60, 0.1662
27.70, 0.1662
27.80, 0.1662
27.90, 0.1662
28.00, 0.1711
28.11, 0.1711
28.21, 0.1760
28.31, 0.1808
28.41, 0.1808
28.51, 0.1906
28.61, 0.1857
28.71, 0.1906
28.81, 0.1808
28.92, 0.1808
29.02, 0.1808
29.12, 0.1857
29.22, 0.1857
29.32, 0.1808
29.42, 0.1906
29.53, 0.1857
29.63, 0.1906
29.73, 0.1906
29.83, 0.1955
29.93, 0.2004
30.03, 0.1955
30.14, 0.1906
30.23, 0.1857
30.33, 0.1857
30.43, 0.1808
30.54, 0.1857
30.64, 0.1955
30.74, 0.2053
30.84, 0.2199
30.94, 0.2346
31.05, 0.2444
31.14, 0.2542
31.24, 0.2590
31.35, 0.2737
31.45, 0.2835
31.56, 0.2933
31.65, 0.3030
31.75, 0.3030
31.86, 0.2981
31.95, 0.2884
32.06, 0.2884
32.16, 0.2884
32.26, 0.2884
32.37, 0.2933
32.46, 0.2884
32.57, 0.2981
32.66, 0.3030
32.76, 0.3030
32.87, 0.3128
32.97, 0.3128
33.07, 0.3128
33.17, 0.3079
33.27, 0.3079
33.38, 0.3030
33.47, 0.2981
33.57, 0.2981
33.68, 0.2981
33.79, 0.2981
33.88, 0.2981
33.98, 0.2981
34.08, 0.3030
34.19, 0.3079
34.29, 0.3079
34.39, 0.3128
34.49, 0.3177
34.59, 0.3128
34.70, 0.3079
34.79, 0.3030
34.89, 0.2981
35.01, 0.2933
35.10, 0.2933
35.20, 0.2933
35.30, 0.2884
35.40, 0.2933
35.50, 0.2981
35.60, 0.2981
35.70, 0.3079
35.81, 0.3079
35.90, 0.3030
36.01, 0.3128
36.10, 0.3226
36.21, 0.3177
36.31, 0.3226
36.41, 0.3128
36.52, 0.3079
36.61, 0.3079
36.72, 0.3030
36.82, 0.3030
36.92, 0.3030
37.02, 0.2981
37.12, 0.3079
37.23, 0.2981
37.33, 0.3079
37.43, 0.3079
37.53, 0.3030
37.63, 0.2981
37.73, 0.2933
37.83, 0.2884
37.93, 0.2835
38.03, 0.2981
38.14, 0.2981
38.24, 0.3030
38.34, 0.3128
38.44, 0.3128
38.54, 0.3177
38.64, 0.3177
38.74, 0.3226
38.85, 0.3372
38.95, 0.3421
39.04, 0.3568
39.15, 0.3568
39.25, 0.3617
39.35, 0.3568
39.45, 0.3519
39.55, 0.3372
39.65, 0.3372
39.75, 0.3324
39.86, 0.3372
39.96, 0.3372
40.06, 0.3324
40.16, 0.3421
40.26, 0.3421
40.36, 0.3421
40.47, 0.3470
40.57, 0.3470
40.67, 0.3421
40.77, 0.3421
40.87, 0.3324
40.97, 0.3324
41.07, 0.3324
41.18, 0.3324
41.28, 0.3275
41.37, 0.3324
41.48, 0.3372
41.58, 0.3372
41.68, 0.3421
41.79, 0.3421
41.88, 0.3519
41.99, 0.3470
42.09, 0.3470
42.19, 0.3470
42.29, 0.3421
42.39, 0.3324
42.49, 0.3324
42.59, 0.3324
42.69, 0.3372
42.80, 0.3372
42.89, 0.3324
43.00, 0.3470
43.10, 0.3519
43.23, 0.3568
43.32, 0.3617
43.40, 0.3666
43.51, 0.3617
43.61, 0.3568
43.71, 0.3470
43.81, 0.3421
43.91, 0.3372
44.01, 0.3324
44.11, 0.3372
44.21, 0.3372
44.31, 0.3421
44.41, 0.3421
44.52, 0.3519
44.61, 0.3519
44.72, 0.3666
44.82, 0.3715
44.92, 0.3812
45.02, 0.3910
45.12, 0.3861
45.23, 0.3812
45.33, 0.3812
45.43, 0.3812
45.53, 0.3812
45.63, 0.3812
45.73, 0.3812
45.84, 0.3812
45.93, 0.3715
46.03, 0.3666
46.14, 0.3715
46.24, 0.3715
46.34, 0.3763
46.44, 0.3763
46.54, 0.3812
46.64, 0.3715
46.74, 0.3666
46.84, 0.3617
46.95, 0.3617
47.05, 0.3617
47.15, 0.3617
47.25, 0.3617
47.35, 0.3568
47.45, 0.3617
47.55, 0.3617
47.66, 0.3666
47.75, 0.3715
47.86, 0.3763
47.96, 0.3861
48.06, 0.3861
48.16, 0.3715
48.26, 0.3666
48.36, 0.3617
48.46, 0.3617
48.56, 0.3568
48.67, 0.3568
48.77, 0.3568
48.87, 0.3617
48.97, 0.3617
49.07, 0.3617
49.17, 0.3715
49.27, 0.3763
49.37, 0.3763
49.48, 0.3715
49.58, 0.3715
49.68, 0.3666
49.78, 0.3617
49.88, 0.3617
49.99, 0.3519
50.09, 0.3568
50.19, 0.3568
50.29, 0.3617
50.39, 0.3617
50.49, 0.3617
50.60, 0.3666
50.70, 0.3715
50.80, 0.3763
50.90, 0.3715
51.00, 0.3763
51.10, 0.3715
51.20, 0.3666
51.30, 0.3763
51.40, 0.3763
51.51, 0.3763
51.60, 0.3763
51.70, 0.3763
51.81, 0.3763
51.91, 0.3715
52.01, 0.3715
52.12, 0.3666
52.22, 0.3763
52.32, 0.3763
52.42, 0.3763
52.52, 0.3715
52.62, 0.3715
52.72, 0.3666
52.82, 0.3617
52.92, 0.3617
53.02, 0.3666
53.13, 0.3568
53.23, 0.3617
53.33, 0.3617
53.43, 0.3666
53.53, 0.3666
53.63, 0.3715
53.73, 0.3812
53.83, 0.3812
53.94, 0.3763
54.04, 0.3763
54.14, 0.3715
54.24, 0.3617
54.34, 0.3617
54.44, 0.3568
54.54, 0.3568
54.65, 0.3568
54.74, 0.3617
54.85, 0.3519
54.95, 0.3617
55.05, 0.3617
55.15, 0.3617
55.25, 0.3666
55.36, 0.3666
55.45, 0.3617
55.56, 0.3617
55.66, 0.3617
55.76, 0.3617
55.86, 0.3568
55.96, 0.3519
56.07, 0.3519
56.16, 0.3519
56.27, 0.3519
56.37, 0.3519
56.47, 0.3519
56.57, 0.3568
56.67, 0.3666
56.78, 0.3617
56.87, 0.3617
56.98, 0.3617
57.08, 0.3617
57.18, 0.3519
57.28, 0.3519
57.38, 0.3519
57.48, 0.3519
57.58, 0.3519
57.68, 0.3470
57.79, 0.3519
57.89, 0.3519
57.99, 0.3519
58.09, 0.3568
58.19, 0.3568
58.29, 0.3617
58.39, 0.3568
58.49, 0.3568
58.60, 0.3519
58.70, 0.3470
58.80, 0.3470
58.90, 0.3470
59.00, 0.3421
59.10, 0.3421
59.21, 0.3372
59.30, 0.3421
59.40, 0.3470
59.50, 0.3421
59.61, 0.3519
59.71, 0.3519
59.81, 0.3519
59.91, 0.3519
60.01, 0.3519
60.11, 0.3470
60.21, 0.3421
60.32, 0.3421
60.42, 0.3421
60.52, 0.3421
60.62, 0.3372
60.73, 0.3372
60.83, 0.3470
60.93, 0.3372
61.03, 0.3470
61.13, 0.3519
61.23, 0.3519
61.33, 0.3519
61.43, 0.3519
61.53, 0.3519
61.63, 0.3372
61.74, 0.3421
61.84, 0.3372
61.94, 0.3372
62.04, 0.3324
62.14, 0.3324
62.24, 0.3372
62.34, 0.3372
62.44, 0.3324
62.55, 0.3324
62.65, 0.3372
62.75, 0.3372
62.86, 0.3372
62.95, 0.3275
63.05, 0.3324
63.16, 0.3226
63.26, 0.3275
63.36, 0.3177
63.46, 0.3177
63.56, 0.3128
63.66, 0.3177
63.76, 0.3177
63.87, 0.3128
63.97, 0.3226
64.06, 0.3226
64.17, 0.3226
64.27, 0.3275
64.37, 0.3275
64.47, 0.3275
64.57, 0.3226
64.67, 0.3177
64.77, 0.3177
64.88, 0.3128
64.98, 0.3128
65.08, 0.3079
65.18, 0.3128
65.28, 0.3128
65.38, 0.3128
65.49, 0.3128
65.59, 0.3128
65.69, 0.3226
65.79, 0.3177
65.89, 0.3226
65.99, 0.3177
66.09, 0.3177
66.19, 0.3079
66.29, 0.3079
66.40, 0.3030
66.49, 0.3079
66.60, 0.3030
66.70, 0.3030
66.80, 0.3030
66.90, 0.3079
67.00, 0.3030
67.11, 0.3128
67.21, 0.3128
67.30, 0.3128
67.41, 0.3128
67.51, 0.3128
67.61, 0.3030
67.71, 0.3030
67.81, 0.3030
67.92, 0.2981
68.02, 0.2981
68.11, 0.2981
68.22, 0.2981
68.32, 0.2933
68.42, 0.2981
68.52, 0.3030
68.63, 0.2981
68.73, 0.3079
68.83, 0.3079
68.93, 0.3030
69.03, 0.3030
69.13, 0.2981
69.23, 0.2933
69.33, 0.2884
69.43, 0.2933
69.54, 0.2835
69.64, 0.2933
69.74, 0.2884
69.84, 0.2933
69.94, 0.2884
70.05, 0.2981
70.14, 0.2981
70.25, 0.3030
70.34, 0.3079
70.45, 0.2981
70.55, 0.2981
70.65, 0.2981
70.75, 0.2933
70.85, 0.2884
70.95, 0.2884
71.06, 0.2884
71.15, 0.2884
71.26, 0.2933
71.36, 0.2884
71.46, 0.2933
71.56, 0.2981
71.66, 0.2981
71.77, 0.2981
71.87, 0.2981
71.97, 0.2981
72.07, 0.2933
72.17, 0.2835
72.27, 0.2737
72.37, 0.2542
72.47, 0.2444
72.57, 0.2395
72.68, 0.2346
72.78, 0.2346
72.88, 0.2297
72.98, 0.2346
73.08, 0.2395
73.18, 0.2395
73.28, 0.2395
73.38, 0.2395
73.49, 0.2346
73.59, 0.2346
73.69, 0.2346
73.79, 0.2248
73.89, 0.2248
73.99, 0.2248
74.09, 0.2248
74.20, 0.2248
74.29, 0.2297
74.39, 0.2297
74.50, 0.2297
74.60, 0.2297
74.70, 0.2395
74.80, 0.2346
74.90, 0.2346
75.01, 0.2346
75.11, 0.2297
75.21, 0.2248
75.31, 0.2248
75.41, 0.2199
75.51, 0.2248
75.61, 0.2199
75.71, 0.2248
75.82, 0.2248
75.91, 0.2248
76.02, 0.2248
76.12, 0.2297
76.22, 0.2346
76.32, 0.2297
76.43, 0.2346
76.53, 0.2248
76.63, 0.2297
76.73, 0.2199
76.83, 0.2102
76.93, 0.2004
77.03, 0.1955
77.13, 0.1906
77.23, 0.1857
77.34, 0.1857
77.44, 0.1857
77.54, 0.1808
77.64, 0.1857
77.74, 0.1906
77.84, 0.1857
77.94, 0.1906
78.04, 0.1906
78.15, 0.1808
78.25, 0.1711
78.35, 0.1613
78.45, 0.1613
78.55, 0.1564
78.65, 0.1613
78.75, 0.1564
78.86, 0.1613
78.96, 0.1613
79.06, 0.1613
79.16, 0.1711
79.26, 0.1711
79.36, 0.1662
79.46, 0.1711
79.56, 0.1613
79.67, 0.1466
79.76, 0.1466
79.87, 0.1417
79.97, 0.1369
80.07, 0.1369
80.18, 0.1320
80.27, 0.1271
80.38, 0.1320
80.47, 0.1320
80.57, 0.1320
80.68, 0.1369
80.78, 0.1369
80.88, 0.1417
80.98, 0.1417
81.08, 0.1369
81.18, 0.1320
81.29, 0.1320
81.38, 0.1320
81.49, 0.1271
81.59, 0.1320
81.69, 0.1222
81.79, 0.1271
81.89, 0.1320
81.99, 0.1369
82.09, 0.1369
82.20, 0.1369
82.30, 0.1369
82.40, 0.1320
82.50, 0.1271
82.60, 0.1222
82.70, 0.1173
82.80, 0.1173
82.90, 0.1075
83.01, 0.1075
83.11, 0.1075
83.21, 0.1075
83.31, 0.1075
83.42, 0.1075
83.52, 0.1075
83.62, 0.1124
83.72, 0.1173
83.82, 0.1124
83.92, 0.1173
84.02, 0.1124
84.12, 0.1075
84.22, 0.1075
84.33, 0.1026
84.43, 0.1075
84.53, 0.1026
84.63, 0.1026
84.73, 0.1026
84.83, 0.1075
84.93, 0.1075
85.03, 0.1124
85.13, 0.1124
85.24, 0.1173
85.34, 0.1173
85.44, 0.1124
85.54, 0.1124
85.64, 0.1075
85.74, 0.1075
85.84, 0.1026
85.95, 0.1026
86.05, 0.1026
86.15, 0.0978
86.25, 0.1026
86.35, 0.1075
86.45, 0.1026
86.55, 0.1075
86.65, 0.1075
86.75, 0.1124
86.86, 0.1173
86.96, 0.1124
87.06, 0.1124
87.16, 0.1075
87.26, 0.1075
87.36, 0.1026
87.46, 0.1026
87.56, 0.0978
87.67, 0.1026
87.77, 0.0978
87.87, 0.1026
87.97, 0.1026
88.07, 0.1075
88.17, 0.1075
88.27, 0.1124
88.37, 0.1124
88.48, 0.1124
88.58, 0.1124
88.68, 0.1026
88.78, 0.1075
88.88, 0.0978
88.99, 0.1026
89.08, 0.0978
89.19, 0.0978
89.29, 0.1026
89.39, 0.1026
89.49, 0.1026
89.59, 0.1075
89.69, 0.1075
89.80, 0.1026
89.90, 0.1124
90.00, 0.1124
90.10, 0.1124
90.20, 0.1026
90.30, 0.1026
90.40, 0.0978
90.51, 0.0978
90.61, 0.0978
90.70, 0.0978
90.81, 0.1026
90.91, 0.1026
91.01, 0.0978
91.11, 0.1026
91.21, 0.1026
91.31, 0.1026
91.41, 0.0978
91.52, 0.1026
91.62, 0.0978
91.72, 0.0978
91.83, 0.0929
91.92, 0.0880
92.03, 0.0831
92.12, 0.0880
92.23, 0.0782
92.34, 0.0782
92.43, 0.0831
92.53, 0.0831
92.63, 0.0880
92.73, 0.0880
92.83, 0.0929
92.93, 0.0880
93.03, 0.0880
93.14, 0.0929
93.24, 0.0880
93.34, 0.0831
93.44, 0.0782
93.55, 0.0831
93.65, 0.0782
93.74, 0.0733
93.85, 0.0831
93.95, 0.0831
94.05, 0.0831
94.15, 0.0831
94.25, 0.0831
94.35, 0.0880
94.45, 0.0880
94.55, 0.0880
94.66, 0.0929
94.76, 0.0831
94.86, 0.0831
94.96, 0.0782
95.06, 0.0782
95.16, 0.0684
95.26, 0.0782
95.36, 0.0782
95.46, 0.0782
95.57, 0.0782
95.67, 0.0733
95.77, 0.0831
95.87, 0.0831
95.97, 0.0831
96.07, 0.0880
96.18, 0.0880
96.28, 0.0831
96.38, 0.0782
96.48, 0.0733
96.58, 0.0684
96.68, 0.0684
96.78, 0.0684
96.88, 0.0684
96.99, 0.0635
97.09, 0.0684
97.19, 0.0733
97.29, 0.0733
97.39, 0.0782
97.49, 0.0782
97.60, 0.0831
97.70, 0.0831
97.80, 0.0782
97.90, 0.0733
98.00, 0.0733
98.10, 0.0684
98.21, 0.0684
98.30, 0.0635
98.41, 0.0635
98.50, 0.0635
98.61, 0.0635
98.71, 0.0684
98.81, 0.0684
98.91, 0.0635
99.01, 0.0733
99.11, 0.0831
99.22, 0.0831
99.31, 0.0782
99.42, 0.0782
99.52, 0.0733
99.62, 0.0684
99.73, 0.0684
99.82, 0.0635
99.92, 0.0635
100.02, 0.0733
100.13, 0.0684
100.23, 0.0684
100.33, 0.0635
100.43, 0.0684
100.53, 0.0684
100.64, 0.0782
100.74, 0.0782
100.83, 0.0782
100.94, 0.0782
101.04, 0.0733
101.14, 0.0733
101.24, 0.0684
101.34, 0.0635
101.44, 0.0635
101.54, 0.0635
101.64, 0.0587
101.75, 0.0684
101.85, 0.0978
101.95, 0.1369
102.05, 0.1955
102.15, 0.2151
102.25, 0.2248
102.36, 0.3519
102.46, 0.4399
102.55, 0.4692
102.66, 0.4692
102.76, 0.4741
102.86, 0.4839
102.97, 0.4888
103.06, 0.4936
103.16, 0.4839
103.27, 0.4790
103.37, 0.4790
103.47, 0.4790
103.57, 0.4839
103.67, 0.4790
103.77, 0.4839
103.87, 0.4936
103.98, 0.4936
104.08, 0.4985
104.18, 0.4936
104.28, 0.4985
104.38, 0.4888
104.48, 0.4936
104.59, 0.4839
104.69, 0.4839
104.78, 0.4888
104.89, 0.4839
104.99, 0.4888
105.09, 0.4936
105.19, 0.4936
105.29, 0.4985
105.39, 0.5034
105.49, 0.5083
105.59, 0.5083
105.70, 0.5034
105.80, 0.5034
105.90, 0.4985
106.00, 0.4936
106.10, 0.4936
106.21, 0.4888
106.30, 0.4839
106.41, 0.4839
106.51, 0.4888
106.61, 0.4888
106.71, 0.4888
106.81, 0.4936
106.91, 0.4985
107.02, 0.5034
107.12, 0.4985
107.22, 0.5034
107.32, 0.4985
107.42, 0.4936
107.52, 0.4936
107.62, 0.4839
107.72, 0.4839
107.83, 0.4790
107.93, 0.4839
108.03, 0.4839
108.13, 0.4888
108.23, 0.4839
108.33, 0.4790
108.43, 0.4741
108.54, 0.4692
108.64, 0.4741
108.74, 0.4643
108.84, 0.4643
108.94, 0.4594
109.04, 0.4545
109.15, 0.4497
109.25, 0.4448
109.35, 0.4399
109.45, 0.4350
109.55, 0.4399
109.65, 0.4350
109.75, 0.4399
109.85, 0.4399
109.96, 0.4399
110.05, 0.4448
110.16, 0.4448
110.26, 0.4545
110.36, 0.4497
110.46, 0.4497
110.56, 0.4448
110.66, 0.4448
110.76, 0.4350
110.86, 0.4252
110.97, 0.4154
111.07, 0.4057
111.17, 0.3959
111.27, 0.3812
111.37, 0.3812
111.47, 0.3666
111.57, 0.3568
111.67, 0.3519
111.78, 0.3470
111.88, 0.3470
111.98, 0.3519
112.08, 0.3470
112.18, 0.3519
112.28, 0.3470
112.38, 0.3421
112.48, 0.3421
112.59, 0.3372
112.69, 0.3275
112.79, 0.3128
112.89, 0.2981
112.99, 0.2933
113.10, 0.2737
113.19, 0.2639
113.29, 0.2639
113.39, 0.2590
113.50, 0.2542
113.60, 0.2493
113.70, 0.2493
113.80, 0.2444
113.91, 0.2444
114.01, 0.2444
114.10, 0.2493
114.21, 0.2444
114.31, 0.2444
114.41, 0.2493
114.51, 0.2542
114.61, 0.2542
114.71, 0.2493
114.82, 0.2395
114.92, 0.2346
115.02, 0.2297
115.12, 0.2248
115.22, 0.2151
115.32, 0.2151
115.42, 0.2004
115.53, 0.1906
115.62, 0.1906
115.73, 0.1808
115.83, 0.1760
115.93, 0.1760
116.03, 0.1760
116.13, 0.1808
116.23, 0.1808
116.34, 0.1857
116.43, 0.1906
116.54, 0.1955
116.64, 0.1955
116.74, 0.2004
116.84, 0.2004
116.94, 0.2004
117.04, 0.2053
117.15, 0.1955
117.25, 0.2004
117.34, 0.1808
117.45, 0.1711
117.55, 0.1613
117.65, 0.1466
117.76, 0.1515
117.85, 0.1466
117.95, 0.1369
118.06, 0.1369
118.16, 0.1369
118.26, 0.1417
118.36, 0.1369
118.46, 0.1369
118.57, 0.1320
118.66, 0.1271
118.77, 0.1222
118.87, 0.1222
118.97, 0.1173
119.07, 0.1173
119.17, 0.1124
119.27, 0.1173
119.37, 0.1173
119.48, 0.1222
119.58, 0.1173
119.67, 0.1271
119.78, 0.1222
119.88, 0.1320
119.98, 0.1320
120.08, 0.1369
120.18, 0.1369
120.28, 0.1369
120.39, 0.1320
120.49, 0.1271
120.59, 0.1222
120.69, 0.1173
120.79, 0.1222
120.89, 0.1173
120.99, 0.1222
121.10, 0.1173
121.19, 0.1222
121.30, 0.1173
121.40, 0.1271
121.50, 0.1320
121.60, 0.1320
121.70, 0.1320
121.80, 0.1369
121.90, 0.1369
122.01, 0.1320
122.11, 0.1320
122.21, 0.1271
122.31, 0.1222
122.41, 0.1222
122.52, 0.1124
122.61, 0.1075
122.72, 0.1075
122.82, 0.1075
122.92, 0.1026
123.02, 0.1075
123.12, 0.1075
123.22, 0.1075
123.32, 0.1075
123.43, 0.1124
123.53, 0.1075
123.63, 0.1075
123.73, 0.1026
123.83, 0.1026
123.93, 0.0978
124.03, 0.0929
124.13, 0.0978
124.23, 0.0978
124.34, 0.0978
124.44, 0.1026
124.54, 0.1075
124.64, 0.1075
124.74, 0.1075
124.85, 0.1173
124.95, 0.1173
125.04, 0.1124
125.15, 0.1173
125.25, 0.1124
125.35, 0.1075
125.45, 0.1075
125.55, 0.1026
125.65, 0.1075
125.75, 0.1026
125.86, 0.1075
125.96, 0.1026
126.06, 0.1124
126.16, 0.1075
126.26, 0.1124
126.36, 0.1124
126.46, 0.1124
126.57, 0.1124
126.67, 0.1173
126.77, 0.1124
126.87, 0.1124
126.97, 0.1124
127.07, 0.1026
127.18, 0.1075
127.28, 0.1026
127.38, 0.0978
127.48, 0.1075
127.58, 0.1075
127.68, 0.1026
127.78, 0.1075
127.88, 0.1075
127.98, 0.1026
128.09, 0.1173
128.19, 0.1173
128.29, 0.1124
128.39, 0.1075
128.57, 0.1075
